Date/Time,Electricity:Facility [J](TimeStep),Electricity:Building [J](TimeStep) ,Electricity:Facility [kWh](TimeStep),Electricity:Building [kWh](TimeStep)
 08/03  01:00:00,5129870.705201825,2512949.0120003475,1.4249640847782847,0.6980413922223188
 08/03  02:00:00,4959508.245828648,2294092.763473079,1.3776411793968466,0.6372479898536331
 08/03  03:00:00,4100340.0424052393,2220207.22953521,1.1389833451125664,0.6167242304264472
 08/03  04:00:00,3638380.0163507024,2165347.544008817,1.0106611156529728,0.601485428891338
 08/03  05:00:00,3661225.383545181,2316539.6208246574,1.0170070509847724,0.6434832280068493
 08/03  06:00:00,4191226.072040452,2862156.002834441,1.1642294644556812,0.7950433341206781
 08/03  07:00:00,6792944.166292043,3445295.487749608,1.8869289350811231,0.957026524374891
 08/03  08:00:00,6265213.310829257,3832454.012792962,1.7403370307859047,1.064570559109156
 08/03  09:00:00,8312445.1963164,3418967.9146824325,2.309012554532333,0.949713309634009
 08/03  10:00:00,7085917.323498234,3275642.844506638,1.9683103676383984,0.9099007901407328
 08/03  11:00:00,9046617.334847003,3347535.636287194,2.512949259679723,0.9298710100797761
 08/03  12:00:00,7316457.076662548,3393831.179058136,2.032349187961819,0.9427308830717044
 08/03  13:00:00,9241093.44766084,3331429.966215653,2.566970402128011,0.9253972128376814
 08/03  14:00:00,8014420.562725509,3265266.600238799,2.226227934090419,0.9070185000663331
 08/03  15:00:00,9910274.04062074,3260172.5911784074,2.7528539001724277,0.9056034975495576
 08/03  16:00:00,8726289.997546852,3528580.74774197,2.4239694437630144,0.9801613188172138
 08/03  17:00:00,9962692.193527542,4434438.774882606,2.767414498202095,1.2317885485785018
 08/03  18:00:00,12625850.69928853,5561955.818540111,3.5071807498023695,1.5449877273722532
 08/03  19:00:00,0.0,0.0,0.0,0.0
 08/03  20:00:00,0.0,0.0,0.0,0.0
 08/03  21:00:00,0.0,0.0,0.0,0.0
 08/03  22:00:00,1663769.8926453316,0.0,0.46215830351259213,0.0
 08/03  23:00:00,0.0,0.0,0.0,0.0
 08/03  24:00:00,0.0,0.0,0.0,0.0
