Time,Load,Year,Month,Day,Hour,Quarter,Day of week,Weekday,Day of year,Holiday,EV,Week,Base_load,dif,charging,occ
2018-08-01 12:00:00,4.65,2018,8,1,12,3,2,1.0,213,False,1,0,4.65,0.0,0.0,1.0
2018-08-01 13:00:00,5.68,2018,8,1,13,3,2,1.0,213,False,1,0,5.68,0.0,0.0,1.0
2018-08-01 14:00:00,6.0,2018,8,1,14,3,2,1.0,213,False,1,0,6.0,0.0,0.0,1.0
2018-08-01 15:00:00,6.94,2018,8,1,15,3,2,1.0,213,False,1,0,0.5156030627486441,6.424396937251356,1.0,1.0
2018-08-01 16:00:00,6.77,2018,8,1,16,3,2,1.0,213,False,1,0,6.77,0.0,0.0,1.0
2018-08-01 17:00:00,6.48,2018,8,1,17,3,2,1.0,213,False,1,0,6.48,0.0,0.0,1.0
2018-08-01 18:00:00,6.15,2018,8,1,18,3,2,1.0,213,False,1,0,6.15,0.0,0.0,1.0
2018-08-01 19:00:00,4.93,2018,8,1,19,3,2,1.0,213,False,1,0,4.93,0.0,0.0,1.0
2018-08-01 20:00:00,4.16,2018,8,1,20,3,2,1.0,213,False,1,0,4.16,0.0,0.0,1.0
2018-08-01 21:00:00,4.34,2018,8,1,21,3,2,1.0,213,False,1,0,4.34,0.0,0.0,1.0
2018-08-01 22:00:00,3.47,2018,8,1,22,3,2,1.0,213,False,1,0,3.47,0.0,0.0,1.0
2018-08-01 23:00:00,2.89,2018,8,1,23,3,2,1.0,213,False,1,0,2.89,0.0,0.0,1.0
2018-08-02 00:00:00,2.68,2018,8,2,0,3,3,1.0,214,False,1,0,2.68,0.0,0.0,1.0
2018-08-02 01:00:00,2.39,2018,8,2,1,3,3,1.0,214,False,1,0,2.39,0.0,0.0,1.0
2018-08-02 02:00:00,2.34,2018,8,2,2,3,3,1.0,214,False,1,0,2.34,0.0,0.0,1.0
2018-08-02 03:00:00,1.86,2018,8,2,3,3,3,1.0,214,False,1,0,1.86,0.0,0.0,1.0
2018-08-02 04:00:00,2.13,2018,8,2,4,3,3,1.0,214,False,1,0,2.13,0.0,0.0,1.0
2018-08-02 05:00:00,1.77,2018,8,2,5,3,3,1.0,214,False,1,0,1.77,0.0,0.0,1.0
2018-08-02 06:00:00,2.22,2018,8,2,6,3,3,1.0,214,False,1,0,2.22,0.0,0.0,1.0
2018-08-02 07:00:00,2.22,2018,8,2,7,3,3,1.0,214,False,1,0,2.22,0.0,0.0,1.0
2018-08-02 08:00:00,2.56,2018,8,2,8,3,3,1.0,214,False,1,0,2.56,0.0,0.0,1.0
2018-08-02 09:00:00,3.56,2018,8,2,9,3,3,1.0,214,False,1,0,3.56,0.0,0.0,1.0
2018-08-02 10:00:00,4.84,2018,8,2,10,3,3,1.0,214,False,1,0,4.84,0.0,0.0,1.0
2018-08-02 11:00:00,4.62,2018,8,2,11,3,3,1.0,214,False,1,0,4.62,0.0,0.0,1.0
