Time,Load,Year,Month,Day,Hour,Quarter,Day of week,Weekday,Day of year,Holiday,EV,Week,Base_load,dif,charging,occ
2018-08-01 12:00:00,6.735,2018,8,1,12,3,2,1.0,213,False,1,0,6.735,0.0,0.0,1.0
2018-08-01 13:00:00,0.9438,2018,8,1,13,3,2,1.0,213,False,1,0,0.9438,0.0,0.0,1.0
2018-08-01 14:00:00,2.1618,2018,8,1,14,3,2,1.0,213,False,1,0,2.1618,0.0,0.0,1.0
2018-08-01 15:00:00,2.9772,2018,8,1,15,3,2,1.0,213,False,1,0,2.9772,0.0,0.0,0.0
2018-08-01 16:00:00,3.7272,2018,8,1,16,3,2,1.0,213,False,1,0,3.7272,0.0,0.0,0.0
2018-08-01 17:00:00,5.1552,2018,8,1,17,3,2,1.0,213,False,1,0,5.1552,0.0,0.0,0.0
2018-08-01 18:00:00,5.1324,2018,8,1,18,3,2,1.0,213,False,1,0,5.1324,0.0,0.0,0.0
2018-08-01 19:00:00,4.4892,2018,8,1,19,3,2,1.0,213,False,1,0,4.4892,0.0,0.0,0.0
2018-08-01 20:00:00,8.524199,2018,8,1,20,3,2,1.0,213,False,1,0,2.3232978582339934,6.200901141766006,1.0,1.0
2018-08-01 21:00:00,7.3542,2018,8,1,21,3,2,1.0,213,False,1,0,7.3542,0.0,0.0,1.0
2018-08-01 22:00:00,7.4238,2018,8,1,22,3,2,1.0,213,False,1,0,1.308056599302038,6.115743400697962,1.0,1.0
2018-08-01 23:00:00,6.561,2018,8,1,23,3,2,1.0,213,False,1,0,6.561,0.0,0.0,1.0
2018-08-02 00:00:00,6.6024,2018,8,2,0,3,3,1.0,214,False,1,0,0.2474163909403417,6.3549836090596585,1.0,1.0
2018-08-02 01:00:00,6.2904,2018,8,2,1,3,3,1.0,214,False,1,0,6.2904,0.0,0.0,1.0
2018-08-02 02:00:00,5.484,2018,8,2,2,3,3,1.0,214,False,1,0,5.484,0.0,0.0,1.0
2018-08-02 03:00:00,5.0526,2018,8,2,3,3,3,1.0,214,False,1,0,5.0526,0.0,0.0,1.0
2018-08-02 04:00:00,5.0412,2018,8,2,4,3,3,1.0,214,False,1,0,5.0412,0.0,0.0,1.0
2018-08-02 05:00:00,2.658,2018,8,2,5,3,3,1.0,214,False,1,0,2.658,0.0,0.0,1.0
2018-08-02 06:00:00,1.6224,2018,8,2,6,3,3,1.0,214,False,1,0,1.6224,0.0,0.0,1.0
2018-08-02 07:00:00,3.1992,2018,8,2,7,3,3,1.0,214,False,1,0,3.1992,0.0,0.0,0.0
2018-08-02 08:00:00,3.1464,2018,8,2,8,3,3,1.0,214,False,1,0,3.1464,0.0,0.0,0.0
2018-08-02 09:00:00,3.0,2018,8,2,9,3,3,1.0,214,False,1,0,3.0,0.0,0.0,0.0
2018-08-02 10:00:00,4.7322,2018,8,2,10,3,3,1.0,214,False,1,0,4.7322,0.0,0.0,0.0
2018-08-02 11:00:00,4.35,2018,8,2,11,3,3,1.0,214,False,1,0,4.35,0.0,0.0,0.0
