Time,Load,Year,Month,Day,Hour,Quarter,Day of week,Weekday,Day of year,Holiday,EV,Week,Base_load,dif,charging,occ
2018-08-01 12:00:00,5.3256,2018,8,1,12,3,2,1.0,213,False,1,0,5.3256,0.0,0.0,0.0
2018-08-01 13:00:00,0.8964,2018,8,1,13,3,2,1.0,213,False,1,0,0.8964,0.0,0.0,0.0
2018-08-01 14:00:00,0.5472,2018,8,1,14,3,2,1.0,213,False,1,0,0.5472,0.0,0.0,0.0
2018-08-01 15:00:00,1.071,2018,8,1,15,3,2,1.0,213,False,1,0,1.071,0.0,0.0,0.0
2018-08-01 16:00:00,3.4878,2018,8,1,16,3,2,1.0,213,False,1,0,3.4878,0.0,0.0,0.0
2018-08-01 17:00:00,2.64,2018,8,1,17,3,2,1.0,213,False,1,0,2.64,0.0,0.0,0.0
2018-08-01 18:00:00,3.7326,2018,8,1,18,3,2,1.0,213,False,1,0,3.7326,0.0,0.0,1.0
2018-08-01 19:00:00,2.958,2018,8,1,19,3,2,1.0,213,False,1,0,2.958,0.0,0.0,1.0
2018-08-01 20:00:00,6.0156,2018,8,1,20,3,2,1.0,213,False,1,0,6.0156,0.0,0.0,1.0
2018-08-01 21:00:00,7.473,2018,8,1,21,3,2,1.0,213,False,1,0,1.3690383639629466,6.103961636037053,1.0,1.0
2018-08-01 22:00:00,5.8062,2018,8,1,22,3,2,1.0,213,False,1,0,5.8062,0.0,0.0,1.0
2018-08-01 23:00:00,14.7882,2018,8,1,23,3,2,1.0,213,False,1,0,7.423577492915683,7.3646225070843165,1.0,1.0
2018-08-02 00:00:00,15.762,2018,8,2,0,3,3,1.0,214,False,1,0,9.468799222455909,6.293200777544092,1.0,1.0
2018-08-02 01:00:00,14.2794,2018,8,2,1,3,3,1.0,214,False,1,0,7.5231053779297,6.756294622070301,1.0,1.0
2018-08-02 02:00:00,12.171,2018,8,2,2,3,3,1.0,214,False,1,0,5.345592565066429,6.82540743493357,1.0,1.0
2018-08-02 03:00:00,11.6982,2018,8,2,3,3,3,1.0,214,False,1,0,4.9380594889785705,6.760140511021429,1.0,1.0
2018-08-02 04:00:00,11.478,2018,8,2,4,3,3,1.0,214,False,1,0,4.953782578251977,6.524217421748022,1.0,1.0
2018-08-02 05:00:00,6.5196,2018,8,2,5,3,3,1.0,214,False,1,0,6.5196,0.0,0.0,1.0
2018-08-02 06:00:00,1.5996,2018,8,2,6,3,3,1.0,214,False,1,0,1.5996,0.0,0.0,1.0
2018-08-02 07:00:00,2.4678,2018,8,2,7,3,3,1.0,214,False,1,0,2.4678,0.0,0.0,0.0
2018-08-02 08:00:00,2.3592,2018,8,2,8,3,3,1.0,214,False,1,0,2.3592,0.0,0.0,0.0
2018-08-02 09:00:00,2.595,2018,8,2,9,3,3,1.0,214,False,1,0,2.595,0.0,0.0,0.0
2018-08-02 10:00:00,3.4314,2018,8,2,10,3,3,1.0,214,False,1,0,3.4314,0.0,0.0,1.0
2018-08-02 11:00:00,4.3218,2018,8,2,11,3,3,1.0,214,False,1,0,4.3218,0.0,0.0,1.0
