Time,Load,Year,Month,Day,Hour,Quarter,Day of week,Weekday,Day of year,Holiday,EV,Week,Base_load,dif,charging,occ
2018-08-01 12:00:00,1.1406,2018,8,1,12,3,2,1.0,213,False,1,0,1.1406,0.0,0.0,0.0
2018-08-01 13:00:00,1.0548,2018,8,1,13,3,2,1.0,213,False,1,0,1.0548,0.0,0.0,0.0
2018-08-01 14:00:00,1.0656,2018,8,1,14,3,2,1.0,213,False,1,0,1.0656,0.0,0.0,0.0
2018-08-01 15:00:00,1.266,2018,8,1,15,3,2,1.0,213,False,1,0,1.266,0.0,0.0,0.0
2018-08-01 16:00:00,1.1256,2018,8,1,16,3,2,1.0,213,False,1,0,1.1256,0.0,0.0,0.0
2018-08-01 17:00:00,10.2168,2018,8,1,17,3,2,1.0,213,False,1,0,2.8261120727377893,7.39068792726221,1.0,1.0
2018-08-01 18:00:00,6.8136,2018,8,1,18,3,2,1.0,213,False,1,0,6.8136,0.0,0.0,1.0
2018-08-01 19:00:00,6.2748,2018,8,1,19,3,2,1.0,213,False,1,0,6.2748,0.0,0.0,1.0
2018-08-01 20:00:00,8.5176,2018,8,1,20,3,2,1.0,213,False,1,0,2.418255613163508,6.099344386836492,1.0,1.0
2018-08-01 21:00:00,10.0092,2018,8,1,21,3,2,1.0,213,False,1,0,3.800770342527751,6.208429657472249,1.0,1.0
2018-08-01 22:00:00,8.5464,2018,8,1,22,3,2,1.0,213,False,1,0,1.8266153238803169,6.7197846761196836,1.0,1.0
2018-08-01 23:00:00,7.2762,2018,8,1,23,3,2,1.0,213,False,1,0,1.009614389995697,6.266585610004303,1.0,1.0
2018-08-02 00:00:00,6.5064,2018,8,2,0,3,3,1.0,214,False,1,0,0.3880310745760091,6.118368925423991,1.0,1.0
2018-08-02 01:00:00,9.8766,2018,8,2,1,3,3,1.0,214,False,1,0,2.878622657932044,6.997977342067956,1.0,1.0
2018-08-02 02:00:00,5.9898,2018,8,2,2,3,3,1.0,214,False,1,0,5.9898,0.0,0.0,1.0
2018-08-02 03:00:00,4.068,2018,8,2,3,3,3,1.0,214,False,1,0,4.068,0.0,0.0,1.0
2018-08-02 04:00:00,5.424,2018,8,2,4,3,3,1.0,214,False,1,0,5.424,0.0,0.0,1.0
2018-08-02 05:00:00,5.6508,2018,8,2,5,3,3,1.0,214,False,1,0,5.6508,0.0,0.0,1.0
2018-08-02 06:00:00,3.1338,2018,8,2,6,3,3,1.0,214,False,1,0,3.1338,0.0,0.0,1.0
2018-08-02 07:00:00,2.4672,2018,8,2,7,3,3,1.0,214,False,1,0,2.4672,0.0,0.0,0.0
2018-08-02 08:00:00,1.0476,2018,8,2,8,3,3,1.0,214,False,1,0,1.0476,0.0,0.0,0.0
2018-08-02 09:00:00,1.065,2018,8,2,9,3,3,1.0,214,False,1,0,1.065,0.0,0.0,0.0
2018-08-02 10:00:00,1.0116,2018,8,2,10,3,3,1.0,214,False,1,0,1.0116,0.0,0.0,0.0
2018-08-02 11:00:00,1.5132,2018,8,2,11,3,3,1.0,214,False,1,0,1.5132,0.0,0.0,0.0
