Time,Load,Year,Month,Day,Hour,Quarter,Day of week,Weekday,Day of year,Holiday,EV,Week,Base_load,dif,charging,occ
2018-08-01 12:00:00,4.4388,2018,8,1,12,3,2,1.0,213,False,1,0,4.4388,0.0,0.0,1.0
2018-08-01 13:00:00,4.9932,2018,8,1,13,3,2,1.0,213,False,1,0,4.9932,0.0,0.0,1.0
2018-08-01 14:00:00,5.352,2018,8,1,14,3,2,1.0,213,False,1,0,5.352,0.0,0.0,1.0
2018-08-01 15:00:00,5.427,2018,8,1,15,3,2,1.0,213,False,1,0,5.427,0.0,0.0,1.0
2018-08-01 16:00:00,5.7558,2018,8,1,16,3,2,1.0,213,False,1,0,5.7558,0.0,0.0,1.0
2018-08-01 17:00:00,5.418,2018,8,1,17,3,2,1.0,213,False,1,0,5.418,0.0,0.0,1.0
2018-08-01 18:00:00,5.7048,2018,8,1,18,3,2,1.0,213,False,1,0,5.7048,0.0,0.0,1.0
2018-08-01 19:00:00,7.1184,2018,8,1,19,3,2,1.0,213,False,1,0,7.1184,0.0,0.0,1.0
2018-08-01 20:00:00,8.037,2018,8,1,20,3,2,1.0,213,False,1,0,0.7269243486127355,7.310075651387265,1.0,1.0
2018-08-01 21:00:00,5.457,2018,8,1,21,3,2,1.0,213,False,1,0,5.457,0.0,0.0,1.0
2018-08-01 22:00:00,4.8066,2018,8,1,22,3,2,1.0,213,False,1,0,4.8066,0.0,0.0,1.0
2018-08-01 23:00:00,4.788,2018,8,1,23,3,2,1.0,213,False,1,0,4.788,0.0,0.0,1.0
2018-08-02 00:00:00,4.5018,2018,8,2,0,3,3,1.0,214,False,1,0,4.5018,0.0,0.0,1.0
2018-08-02 01:00:00,4.2714,2018,8,2,1,3,3,1.0,214,False,1,0,4.2714,0.0,0.0,1.0
2018-08-02 02:00:00,4.0602,2018,8,2,2,3,3,1.0,214,False,1,0,4.0602,0.0,0.0,1.0
2018-08-02 03:00:00,3.936,2018,8,2,3,3,3,1.0,214,False,1,0,3.936,0.0,0.0,1.0
2018-08-02 04:00:00,3.831,2018,8,2,4,3,3,1.0,214,False,1,0,3.831,0.0,0.0,1.0
2018-08-02 05:00:00,3.6252,2018,8,2,5,3,3,1.0,214,False,1,0,3.6252,0.0,0.0,1.0
2018-08-02 06:00:00,2.4078,2018,8,2,6,3,3,1.0,214,False,1,0,2.4078,0.0,0.0,1.0
2018-08-02 07:00:00,2.2374,2018,8,2,7,3,3,1.0,214,False,1,0,2.2374,0.0,0.0,0.0
2018-08-02 08:00:00,2.3694,2018,8,2,8,3,3,1.0,214,False,1,0,2.3694,0.0,0.0,0.0
2018-08-02 09:00:00,2.1456,2018,8,2,9,3,3,1.0,214,False,1,0,2.1456,0.0,0.0,0.0
2018-08-02 10:00:00,2.7354,2018,8,2,10,3,3,1.0,214,False,1,0,2.7354,0.0,0.0,0.0
2018-08-02 11:00:00,3.3162,2018,8,2,11,3,3,1.0,214,False,1,0,3.3162,0.0,0.0,0.0
