Time,Load,Year,Month,Day,Hour,Quarter,Day of week,Weekday,Day of year,Holiday,EV,Week,Base_load,dif,charging,occ
2018-08-01 12:00:00,6.7536,2018,8,1,12,3,2,1.0,213,False,1,0,0.242071902534251,6.511528097465749,1.0,1.0
2018-08-01 13:00:00,5.217,2018,8,1,13,3,2,1.0,213,False,1,0,5.217,0.0,0.0,1.0
2018-08-01 14:00:00,8.2104,2018,8,1,14,3,2,1.0,213,False,1,0,0.9841051076568252,7.226294892343175,1.0,1.0
2018-08-01 15:00:00,8.1204,2018,8,1,15,3,2,1.0,213,False,1,0,1.896853124352548,6.223546875647452,1.0,1.0
2018-08-01 16:00:00,6.4584,2018,8,1,16,3,2,1.0,213,False,1,0,0.0448149054437712,6.413585094556229,1.0,1.0
2018-08-01 17:00:00,10.8834,2018,8,1,17,3,2,1.0,213,False,1,0,4.013572274629384,6.869827725370616,1.0,1.0
2018-08-01 18:00:00,8.190599,2018,8,1,18,3,2,1.0,213,False,1,0,1.0930393025246763,7.097559697475324,1.0,1.0
2018-08-01 19:00:00,5.7906,2018,8,1,19,3,2,1.0,213,False,1,0,5.7906,0.0,0.0,1.0
2018-08-01 20:00:00,7.9806,2018,8,1,20,3,2,1.0,213,False,1,0,1.7024855500433986,6.278114449956601,1.0,1.0
2018-08-01 21:00:00,6.1386,2018,8,1,21,3,2,1.0,213,False,1,0,6.1386,0.0,0.0,1.0
2018-08-01 22:00:00,2.976,2018,8,1,22,3,2,1.0,213,False,1,0,2.976,0.0,0.0,1.0
2018-08-01 23:00:00,3.0492,2018,8,1,23,3,2,1.0,213,False,1,0,3.0492,0.0,0.0,1.0
2018-08-02 00:00:00,2.358,2018,8,2,0,3,3,1.0,214,False,1,0,2.358,0.0,0.0,1.0
2018-08-02 01:00:00,2.2248,2018,8,2,1,3,3,1.0,214,False,1,0,2.2248,0.0,0.0,1.0
2018-08-02 02:00:00,2.5212,2018,8,2,2,3,3,1.0,214,False,1,0,2.5212,0.0,0.0,1.0
2018-08-02 03:00:00,1.659,2018,8,2,3,3,3,1.0,214,False,1,0,1.659,0.0,0.0,1.0
2018-08-02 04:00:00,1.7226,2018,8,2,4,3,3,1.0,214,False,1,0,1.7226,0.0,0.0,1.0
2018-08-02 05:00:00,1.7748,2018,8,2,5,3,3,1.0,214,False,1,0,1.7748,0.0,0.0,1.0
2018-08-02 06:00:00,2.2338,2018,8,2,6,3,3,1.0,214,False,1,0,2.2338,0.0,0.0,1.0
2018-08-02 07:00:00,3.3924,2018,8,2,7,3,3,1.0,214,False,1,0,3.3924,0.0,0.0,1.0
2018-08-02 08:00:00,2.82,2018,8,2,8,3,3,1.0,214,False,1,0,2.82,0.0,0.0,1.0
2018-08-02 09:00:00,3.2052,2018,8,2,9,3,3,1.0,214,False,1,0,3.2052,0.0,0.0,1.0
2018-08-02 10:00:00,2.8572,2018,8,2,10,3,3,1.0,214,False,1,0,2.8572,0.0,0.0,1.0
2018-08-02 11:00:00,5.4138,2018,8,2,11,3,3,1.0,214,False,1,0,5.4138,0.0,0.0,1.0
