Time,Load,Year,Month,Day,Hour,Quarter,Day of week,Weekday,Day of year,Holiday,EV,Week,Base_load,dif,charging,occ
2018-08-01 12:00:00,1.7808,2018,8,1,12,3,2,1.0,213,False,1,0,1.7808,0.0,0.0,0.0
2018-08-01 13:00:00,1.4508,2018,8,1,13,3,2,1.0,213,False,1,0,1.4508,0.0,0.0,0.0
2018-08-01 14:00:00,1.791,2018,8,1,14,3,2,1.0,213,False,1,0,1.791,0.0,0.0,0.0
2018-08-01 15:00:00,2.7186,2018,8,1,15,3,2,1.0,213,False,1,0,2.7186,0.0,0.0,0.0
2018-08-01 16:00:00,4.5834,2018,8,1,16,3,2,1.0,213,False,1,0,4.5834,0.0,0.0,1.0
2018-08-01 17:00:00,2.031,2018,8,1,17,3,2,1.0,213,False,1,0,2.031,0.0,0.0,1.0
2018-08-01 18:00:00,5.9052,2018,8,1,18,3,2,1.0,213,False,1,0,5.9052,0.0,0.0,1.0
2018-08-01 19:00:00,2.3436,2018,8,1,19,3,2,1.0,213,False,1,0,2.3436,0.0,0.0,1.0
2018-08-01 20:00:00,5.6604,2018,8,1,20,3,2,1.0,213,False,1,0,5.6604,0.0,0.0,1.0
2018-08-01 21:00:00,7.573801,2018,8,1,21,3,2,1.0,213,False,1,0,0.9583243602609056,6.615476639739094,1.0,1.0
2018-08-01 22:00:00,10.7208,2018,8,1,22,3,2,1.0,213,False,1,0,4.233907280428178,6.486892719571823,1.0,1.0
2018-08-01 23:00:00,7.7724,2018,8,1,23,3,2,1.0,213,False,1,0,1.358852692046476,6.413547307953524,1.0,1.0
2018-08-02 00:00:00,2.8362,2018,8,2,0,3,3,1.0,214,False,1,0,2.8362,0.0,0.0,1.0
2018-08-02 01:00:00,3.9678,2018,8,2,1,3,3,1.0,214,False,1,0,3.9678,0.0,0.0,1.0
2018-08-02 02:00:00,3.7074,2018,8,2,2,3,3,1.0,214,False,1,0,3.7074,0.0,0.0,1.0
2018-08-02 03:00:00,1.5678,2018,8,2,3,3,3,1.0,214,False,1,0,1.5678,0.0,0.0,1.0
2018-08-02 04:00:00,2.2434,2018,8,2,4,3,3,1.0,214,False,1,0,2.2434,0.0,0.0,1.0
2018-08-02 05:00:00,3.897,2018,8,2,5,3,3,1.0,214,False,1,0,3.897,0.0,0.0,1.0
2018-08-02 06:00:00,1.8498,2018,8,2,6,3,3,1.0,214,False,1,0,1.8498,0.0,0.0,1.0
2018-08-02 07:00:00,1.722,2018,8,2,7,3,3,1.0,214,False,1,0,1.722,0.0,0.0,0.0
2018-08-02 08:00:00,2.8632,2018,8,2,8,3,3,1.0,214,False,1,0,2.8632,0.0,0.0,0.0
2018-08-02 09:00:00,3.1662,2018,8,2,9,3,3,1.0,214,False,1,0,3.1662,0.0,0.0,0.0
2018-08-02 10:00:00,3.9006,2018,8,2,10,3,3,1.0,214,False,1,0,3.9006,0.0,0.0,1.0
2018-08-02 11:00:00,4.134,2018,8,2,11,3,3,1.0,214,False,1,0,4.134,0.0,0.0,1.0
