Time,Load,Year,Month,Day,Hour,Quarter,Day of week,Weekday,Day of year,Holiday,EV,Week,Base_load,dif,charging,occ
2018-08-01 12:00:00,3.5694,2018,8,1,12,3,2,1.0,213,False,1,0,3.5694,0.0,0.0,1.0
2018-08-01 13:00:00,3.4434,2018,8,1,13,3,2,1.0,213,False,1,0,3.4434,0.0,0.0,1.0
2018-08-01 14:00:00,4.029,2018,8,1,14,3,2,1.0,213,False,1,0,4.029,0.0,0.0,1.0
2018-08-01 15:00:00,4.7022,2018,8,1,15,3,2,1.0,213,False,1,0,4.7022,0.0,0.0,1.0
2018-08-01 16:00:00,5.2746,2018,8,1,16,3,2,1.0,213,False,1,0,5.2746,0.0,0.0,1.0
2018-08-01 17:00:00,4.8132,2018,8,1,17,3,2,1.0,213,False,1,0,4.8132,0.0,0.0,1.0
2018-08-01 18:00:00,4.2216,2018,8,1,18,3,2,1.0,213,False,1,0,4.2216,0.0,0.0,1.0
2018-08-01 19:00:00,4.2276,2018,8,1,19,3,2,1.0,213,False,1,0,4.2276,0.0,0.0,1.0
2018-08-01 20:00:00,4.8444,2018,8,1,20,3,2,1.0,213,False,1,0,4.8444,0.0,0.0,1.0
2018-08-01 21:00:00,4.0488,2018,8,1,21,3,2,1.0,213,False,1,0,4.0488,0.0,0.0,1.0
2018-08-01 22:00:00,3.8622,2018,8,1,22,3,2,1.0,213,False,1,0,3.8622,0.0,0.0,1.0
2018-08-01 23:00:00,10.7022,2018,8,1,23,3,2,1.0,213,False,1,0,4.444748322875209,6.257451677124791,1.0,1.0
2018-08-02 00:00:00,11.2212,2018,8,2,0,3,3,1.0,214,False,1,0,5.061600647545629,6.159599352454371,1.0,1.0
2018-08-02 01:00:00,8.5662,2018,8,2,1,3,3,1.0,214,False,1,0,1.6780137787914056,6.888186221208595,1.0,1.0
2018-08-02 02:00:00,3.6918,2018,8,2,2,3,3,1.0,214,False,1,0,3.6918,0.0,0.0,1.0
2018-08-02 03:00:00,2.1432,2018,8,2,3,3,3,1.0,214,False,1,0,2.1432,0.0,0.0,1.0
2018-08-02 04:00:00,1.545,2018,8,2,4,3,3,1.0,214,False,1,0,1.545,0.0,0.0,1.0
2018-08-02 05:00:00,3.1668,2018,8,2,5,3,3,1.0,214,False,1,0,3.1668,0.0,0.0,1.0
2018-08-02 06:00:00,2.2686,2018,8,2,6,3,3,1.0,214,False,1,0,2.2686,0.0,0.0,1.0
2018-08-02 07:00:00,1.6554,2018,8,2,7,3,3,1.0,214,False,1,0,1.6554,0.0,0.0,0.0
2018-08-02 08:00:00,1.6218,2018,8,2,8,3,3,1.0,214,False,1,0,1.6218,0.0,0.0,0.0
2018-08-02 09:00:00,1.6212,2018,8,2,9,3,3,1.0,214,False,1,0,1.6212,0.0,0.0,0.0
2018-08-02 10:00:00,2.4696,2018,8,2,10,3,3,1.0,214,False,1,0,2.4696,0.0,0.0,0.0
2018-08-02 11:00:00,2.9802,2018,8,2,11,3,3,1.0,214,False,1,0,2.9802,0.0,0.0,0.0
