Time,Load,Year,Month,Day,Hour,Quarter,Day of week,Weekday,Day of year,Holiday,EV,Week,Base_load,dif,charging,occ
2018-08-01 12:00:00,0.2586,2018,8,1,12,3,2,1.0,213,False,1,0,0.2586,0.0,0.0,1.0
2018-08-01 13:00:00,0.2676,2018,8,1,13,3,2,1.0,213,False,1,0,0.2676,0.0,0.0,1.0
2018-08-01 14:00:00,3.3846,2018,8,1,14,3,2,1.0,213,False,1,0,3.3846,0.0,0.0,1.0
2018-08-01 15:00:00,4.977,2018,8,1,15,3,2,1.0,213,False,1,0,4.977,0.0,0.0,1.0
2018-08-01 16:00:00,4.9896,2018,8,1,16,3,2,1.0,213,False,1,0,4.9896,0.0,0.0,1.0
2018-08-01 17:00:00,4.9056,2018,8,1,17,3,2,1.0,213,False,1,0,4.9056,0.0,0.0,1.0
2018-08-01 18:00:00,6.2628,2018,8,1,18,3,2,1.0,213,False,1,0,6.2628,0.0,0.0,1.0
2018-08-01 19:00:00,5.0316,2018,8,1,19,3,2,1.0,213,False,1,0,5.0316,0.0,0.0,1.0
2018-08-01 20:00:00,5.001,2018,8,1,20,3,2,1.0,213,False,1,0,5.001,0.0,0.0,1.0
2018-08-01 21:00:00,6.7638,2018,8,1,21,3,2,1.0,213,False,1,0,0.2309592324072085,6.532840767592791,1.0,1.0
2018-08-01 22:00:00,5.798399,2018,8,1,22,3,2,1.0,213,False,1,0,5.798399,0.0,0.0,1.0
2018-08-01 23:00:00,8.919001,2018,8,1,23,3,2,1.0,213,False,1,0,2.001713806716685,6.917287193283315,1.0,1.0
2018-08-02 00:00:00,8.7558,2018,8,2,0,3,3,1.0,214,False,1,0,2.636319731790901,6.1194802682091,1.0,1.0
2018-08-02 01:00:00,8.4654,2018,8,2,1,3,3,1.0,214,False,1,0,2.40313151081234,6.062268489187661,1.0,1.0
2018-08-02 02:00:00,4.9026,2018,8,2,2,3,3,1.0,214,False,1,0,4.9026,0.0,0.0,1.0
2018-08-02 03:00:00,2.7636,2018,8,2,3,3,3,1.0,214,False,1,0,2.7636,0.0,0.0,1.0
2018-08-02 04:00:00,2.8686,2018,8,2,4,3,3,1.0,214,False,1,0,2.8686,0.0,0.0,1.0
2018-08-02 05:00:00,0.807,2018,8,2,5,3,3,1.0,214,False,1,0,0.807,0.0,0.0,1.0
2018-08-02 06:00:00,1.3296,2018,8,2,6,3,3,1.0,214,False,1,0,1.3296,0.0,0.0,1.0
2018-08-02 07:00:00,0.8862,2018,8,2,7,3,3,1.0,214,False,1,0,0.8862,0.0,0.0,0.0
2018-08-02 08:00:00,0.3696,2018,8,2,8,3,3,1.0,214,False,1,0,0.3696,0.0,0.0,0.0
2018-08-02 09:00:00,0.2754,2018,8,2,9,3,3,1.0,214,False,1,0,0.2754,0.0,0.0,0.0
2018-08-02 10:00:00,0.2652,2018,8,2,10,3,3,1.0,214,False,1,0,0.2652,0.0,0.0,0.0
2018-08-02 11:00:00,0.2238,2018,8,2,11,3,3,1.0,214,False,1,0,0.2238,0.0,0.0,0.0
