Time,Load,Year,Month,Day,Hour,Quarter,Day of week,Weekday,Day of year,Holiday,EV,Week,Base_load,dif,charging,occ
2018-08-01 12:00:00,7.304,2018,8,1,12,3,2,1.0,213,False,1,0,0.6397393716809407,6.6642606283190595,1.0,1.0
2018-08-01 13:00:00,8.019,2018,8,1,13,3,2,1.0,213,False,1,0,1.7358910982708735,6.283108901729126,1.0,1.0
2018-08-01 14:00:00,8.676001,2018,8,1,14,3,2,1.0,213,False,1,0,2.008396627325721,6.667604372674278,1.0,1.0
2018-08-01 15:00:00,9.468,2018,8,1,15,3,2,1.0,213,False,1,0,2.7473015837874586,6.720698416212541,1.0,1.0
2018-08-01 16:00:00,9.682,2018,8,1,16,3,2,1.0,213,False,1,0,3.120874853136808,6.561125146863192,1.0,1.0
2018-08-01 17:00:00,9.051001,2018,8,1,17,3,2,1.0,213,False,1,0,2.100070029885833,6.950930970114166,1.0,1.0
2018-08-01 18:00:00,9.083,2018,8,1,18,3,2,1.0,213,False,1,0,2.745627624202465,6.3373723757975355,1.0,1.0
2018-08-01 19:00:00,8.948,2018,8,1,19,3,2,1.0,213,False,1,0,1.7018062785901549,7.2461937214098455,1.0,1.0
2018-08-01 20:00:00,7.612999,2018,8,1,20,3,2,1.0,213,False,1,0,0.4761231338889713,7.136875866111029,1.0,1.0
2018-08-01 21:00:00,9.923,2018,8,1,21,3,2,1.0,213,False,1,0,3.834813202330244,6.088186797669756,1.0,1.0
2018-08-01 22:00:00,8.700001,2018,8,1,22,3,2,1.0,213,False,1,0,1.4232351776132477,7.276765822386753,1.0,1.0
2018-08-01 23:00:00,17.216,2018,8,1,23,3,2,1.0,213,False,1,0,9.943538075357182,7.272461924642819,1.0,1.0
2018-08-02 00:00:00,15.135,2018,8,2,0,3,3,1.0,214,False,1,0,8.753486317836892,6.381513682163108,1.0,1.0
2018-08-02 01:00:00,11.797,2018,8,2,1,3,3,1.0,214,False,1,0,4.6827363195736345,7.114263680426366,1.0,1.0
2018-08-02 02:00:00,3.659,2018,8,2,2,3,3,1.0,214,False,1,0,3.659,0.0,0.0,1.0
2018-08-02 03:00:00,2.853,2018,8,2,3,3,3,1.0,214,False,1,0,2.853,0.0,0.0,1.0
2018-08-02 04:00:00,2.447,2018,8,2,4,3,3,1.0,214,False,1,0,2.447,0.0,0.0,1.0
2018-08-02 05:00:00,3.123,2018,8,2,5,3,3,1.0,214,False,1,0,3.123,0.0,0.0,1.0
2018-08-02 06:00:00,3.349,2018,8,2,6,3,3,1.0,214,False,1,0,3.349,0.0,0.0,1.0
2018-08-02 07:00:00,3.669,2018,8,2,7,3,3,1.0,214,False,1,0,3.669,0.0,0.0,1.0
2018-08-02 08:00:00,4.84,2018,8,2,8,3,3,1.0,214,False,1,0,4.84,0.0,0.0,1.0
2018-08-02 09:00:00,3.951,2018,8,2,9,3,3,1.0,214,False,1,0,3.951,0.0,0.0,1.0
2018-08-02 10:00:00,6.747,2018,8,2,10,3,3,1.0,214,False,1,0,0.4726860779114084,6.2743139220885915,1.0,1.0
2018-08-02 11:00:00,7.745,2018,8,2,11,3,3,1.0,214,False,1,0,0.5749624667629494,7.170037533237051,1.0,1.0
