Date/Time,Electricity:Facility [J](TimeStep),Electricity:Building [J](TimeStep) ,Electricity:Facility [kWh](TimeStep),Electricity:Building [kWh](TimeStep)
 08/03  01:00:00,4209113.8874839125,2512949.0120003475,1.1691983020788645,0.6980413922223188
 08/03  02:00:00,3665662.690820573,2294092.763473079,1.018239636339048,0.6372479898536331
 08/03  03:00:00,3454709.1984164068,2220207.22953521,0.9596414440045574,0.6167242304264472
 08/03  04:00:00,3328209.4214465776,2165347.544008817,0.9245026170684938,0.601485428891338
 08/03  05:00:00,3486246.7269942,2316539.6208246574,0.9684018686095001,0.6434832280068493
 08/03  06:00:00,4082268.271934031,2862156.0028344407,1.1339634088705641,0.795043334120678
 08/03  07:00:00,6688590.612384713,3445295.487749608,1.8579418367735314,0.957026524374891
 08/03  08:00:00,6163478.477047047,3832454.012792962,1.7120773547352908,1.064570559109156
 08/03  09:00:00,8127826.531848662,3418967.9146824325,2.257729592180184,0.949713309634009
 08/03  10:00:00,6657518.99212459,3275642.844506638,1.8493108311457194,0.9099007901407328
 08/03  11:00:00,1668523.7483077955,0.0,0.46347881897438764,0.0
 08/03  12:00:00,0.0,0.0,0.0,0.0
 08/03  13:00:00,101664.44905870894,0.0,0.02824012473853026,0.0
 08/03  14:00:00,978630.165539858,0.0,0.27184171264996054,0.0
 08/03  15:00:00,7138854.564787456,3260172.5911784074,1.9830151568854044,0.9056034975495576
 08/03  16:00:00,12596660.498431755,3528580.74774197,3.4990723606754877,0.9801613188172138
 08/03  17:00:00,12819869.438453868,4434438.774882606,3.5610748440149633,1.2317885485785018
 08/03  18:00:00,13599403.074447349,5561955.818540111,3.7776119651242634,1.5449877273722532
 08/03  19:00:00,10729706.984491097,5961881.978253314,2.980474162358638,1.6560783272925872
 08/03  20:00:00,11330497.17111065,5878958.06153572,3.147360325308514,1.6330439059821444
 08/03  21:00:00,8925014.376586864,5806546.156386869,2.479170660163018,1.6129294878852414
 08/03  22:00:00,9770813.594277564,5315932.545519552,2.7141148872993233,1.4766479293109867
 08/03  23:00:00,6640329.327552574,4223630.251844768,1.8445359243201593,1.1732306255124356
 08/03  24:00:00,5222066.082343558,3260645.3952520285,1.4505739117620995,0.9057348320144524
