Date/Time,Electricity:Facility [J](TimeStep),Electricity:Building [J](TimeStep) ,Electricity:Facility [kWh](TimeStep),Electricity:Building [kWh](TimeStep)
 08/03  01:00:00,4684322.190732407,2512949.0120003475,1.3012006085367798,0.6980413922223188
 08/03  02:00:00,4116011.015435829,2294092.763473079,1.1433363931766192,0.6372479898536331
 08/03  03:00:00,3872196.365406137,2220207.22953521,1.0756101015017048,0.6167242304264472
 08/03  04:00:00,3705204.227571703,2165347.544008817,1.0292233965476953,0.601485428891338
 08/03  05:00:00,3821500.89967278,2316539.6208246574,1.0615280276868835,0.6434832280068493
 08/03  06:00:00,4360635.182597854,2862156.002834441,1.211287550721626,0.7950433341206781
 08/03  07:00:00,6889430.41107608,3445295.487749608,1.9137306697433556,0.957026524374891
 08/03  08:00:00,6262594.669649747,3832454.012792962,1.7396096304582631,1.064570559109156
 08/03  09:00:00,8240916.611603096,3418967.9146824325,2.2891435032230825,0.949713309634009
 08/03  10:00:00,7013351.919319646,3275642.844506638,1.948153310922124,0.9099007901407328
 08/03  11:00:00,9151463.336354004,3347535.636287194,2.5420731489872233,0.9298710100797761
 08/03  12:00:00,7486871.454992111,3393831.179058136,2.0796865152755863,0.9427308830717044
 08/03  13:00:00,9297457.657414384,3331429.966215653,2.5826271270595513,0.9253972128376814
 08/03  14:00:00,8066923.369309087,3265266.600238799,2.240812047030302,0.9070185000663331
 08/03  15:00:00,9943608.147516891,3260172.5911784074,2.7621133743102475,0.9056034975495576
 08/03  16:00:00,8768028.793047955,3528580.74774197,2.435563553624432,0.9801613188172138
 08/03  17:00:00,10021671.717602257,4434438.774882606,2.7837976993339604,1.2317885485785018
 08/03  18:00:00,12743269.255819453,5561955.818540111,3.5397970155054037,1.5449877273722532
 08/03  19:00:00,10613164.838415936,5961881.978253314,2.9481013440044266,1.6560783272925872
 08/03  20:00:00,11481625.08699991,5878958.06153572,3.1893403019444193,1.6330439059821444
 08/03  21:00:00,9248005.362941897,5806546.156386869,2.568890378594971,1.6129294878852414
 08/03  22:00:00,8482304.99950954,5315932.545519552,2.3561958331970945,1.4766479293109867
 08/03  23:00:00,8775582.369958963,4223630.251844768,2.437661769433045,1.1732306255124356
 08/03  24:00:00,5671478.71894595,3260645.3952520285,1.5754107552627639,0.9057348320144524
