Date/Time,Electricity:Facility [J](TimeStep),Electricity:Building [J](TimeStep) ,Electricity:Facility [kWh](TimeStep),Electricity:Building [kWh](TimeStep)
 08/03  01:00:00,4885910.23946571,2512949.0120003475,1.3571972887404748,0.6980413922223188
 08/03  02:00:00,4079714.145296527,2294092.763473079,1.1332539292490353,0.6372479898536331
 08/03  03:00:00,3624469.401835422,2220207.22953521,1.006797056065395,0.6167242304264472
 08/03  04:00:00,3322586.9017900536,2165347.544008817,0.9229408060527927,0.601485428891338
 08/03  05:00:00,3352751.085225312,2316539.620824657,0.93131974589592,0.6434832280068491
 08/03  06:00:00,3829094.589114936,2862156.0028344407,1.06363738586526,0.795043334120678
 08/03  07:00:00,6298509.251764322,3445295.487749608,1.7495859032678671,0.957026524374891
 08/03  08:00:00,5788224.693930792,3832454.012792962,1.6078401927585533,1.064570559109156
 08/03  09:00:00,8197336.891066449,3418967.914682432,2.277038025296236,0.9497133096340089
 08/03  10:00:00,7623259.291994698,3275642.844506638,2.117572025554083,0.9099007901407328
 08/03  11:00:00,10450603.053324113,3347535.6362871937,2.902945292590031,0.929871010079776
 08/03  12:00:00,9246904.025029335,3393831.1790581355,2.5685844513970375,0.9427308830717043
 08/03  13:00:00,11613793.122416385,3331429.966215653,3.2260536451156625,0.9253972128376814
 08/03  14:00:00,10747910.832030572,3265266.6002387987,2.985530786675159,0.907018500066333
 08/03  15:00:00,12948385.020784205,3260172.5911784074,3.5967736168845015,0.9056034975495576
 08/03  16:00:00,12073199.37543859,3528580.7477419693,3.353666493177386,0.9801613188172137
 08/03  17:00:00,13514184.641811682,4434438.774882606,3.753940178281023,1.2317885485785018
 08/03  18:00:00,16300292.65309293,5561955.818540111,4.527859070303592,1.5449877273722532
 08/03  19:00:00,13858911.144190356,5961881.978253312,3.8496975400528766,1.6560783272925867
 08/03  20:00:00,13961713.314634262,5878958.06153572,3.8782536985095173,1.6330439059821444
 08/03  21:00:00,11182231.402165571,5806546.156386869,3.1061753894904363,1.6129294878852414
 08/03  22:00:00,9718109.937360285,5315932.545519552,2.699474982600079,1.4766479293109867
 08/03  23:00:00,9724224.413626052,4223630.251844767,2.701173448229459,1.1732306255124352
 08/03  24:00:00,6280243.120393049,3260645.3952520285,1.744511977886958,0.9057348320144524
