Date/Time,Electricity:Facility [J](TimeStep),Electricity:Building [J](TimeStep) ,Electricity:Facility [kWh](TimeStep),Electricity:Building [kWh](TimeStep)
 08/03  01:00:00,4798062.769262906,2512949.0120003475,1.3327952136841406,0.6980413922223188
 08/03  02:00:00,4098287.0283773616,2294092.763473079,1.138413063438156,0.6372479898536331
 08/03  03:00:00,3771653.592741096,2220207.22953521,1.0476815535391932,0.6167242304264472
 08/03  04:00:00,3549876.103958383,2165347.544008817,0.9860766955439954,0.601485428891338
 08/03  05:00:00,3626622.148717644,2316539.620824657,1.0073950413104567,0.6434832280068491
 08/03  06:00:00,4145534.389044996,2862156.0028344407,1.1515373302902767,0.795043334120678
 08/03  07:00:00,6680005.678013978,3445295.487749608,1.8555571327816605,0.957026524374891
 08/03  08:00:00,6067857.707200251,3832454.012792962,1.6855160297778473,1.064570559109156
 08/03  09:00:00,8092186.580151055,3418967.914682432,2.247829605597515,0.9497133096340089
 08/03  10:00:00,6843164.749414549,3275642.844506638,1.900879097059597,0.9099007901407328
 08/03  11:00:00,9044849.140960583,3347535.6362871937,2.512458094711273,0.929871010079776
 08/03  12:00:00,7532542.96611964,3393831.1790581355,2.092373046144344,0.9427308830717043
 08/03  13:00:00,9690788.420359386,3331429.966215653,2.691885672322052,0.9253972128376814
 08/03  14:00:00,8687051.929940289,3265266.6002387987,2.4130699805389693,0.907018500066333
 08/03  15:00:00,10789383.984298002,3260172.5911784074,2.997051106749445,0.9056034975495576
 08/03  16:00:00,9795901.856196672,3528580.7477419693,2.72108384894352,0.9801613188172137
 08/03  17:00:00,11186051.913950017,4434438.774882606,3.1072366427638936,1.2317885485785018
 08/03  18:00:00,14057869.677704154,5561955.818540111,3.904963799362265,1.5449877273722532
 08/03  19:00:00,11785065.461643122,5961881.978253312,3.2736292949008674,1.6560783272925867
 08/03  20:00:00,12484234.883703768,5878958.06153572,3.4678430232510467,1.6330439059821444
 08/03  21:00:00,10076671.616674412,5806546.156386869,2.7990754490762257,1.6129294878852414
 08/03  22:00:00,9214349.130107626,5315932.545519552,2.559541425029896,1.4766479293109867
 08/03  23:00:00,9290796.759774726,4223630.251844767,2.5807768777152016,1.1732306255124352
 08/03  24:00:00,6076265.265967183,3260645.3952520285,1.6878514627686618,0.9057348320144524
