Date/Time,Electricity:Facility [J](TimeStep),Electricity:Building [J](TimeStep) ,Electricity:Facility [kWh](TimeStep),Electricity:Building [kWh](TimeStep)
 08/03  01:00:00,4293826.623030017,2512949.0120003475,1.1927296175083382,0.6980413922223188
 08/03  02:00:00,3728837.810377842,2294092.763473079,1.0357882806605117,0.6372479898536331
 08/03  03:00:00,3509193.872015845,2220207.22953521,0.9747760755599569,0.6167242304264472
 08/03  04:00:00,3380133.781413827,2165347.544008817,0.9389260503927297,0.601485428891338
 08/03  05:00:00,3534922.497468966,2316539.6208246574,0.9819229159636017,0.6434832280068493
 08/03  06:00:00,4125851.169908342,2862156.002834441,1.1460697694189839,0.7950433341206781
 08/03  07:00:00,6761307.445793379,3445295.487749608,1.8781409571648275,0.957026524374891
 08/03  08:00:00,6277765.48443789,3832454.012792962,1.7438237456771917,1.064570559109156
 08/03  09:00:00,8179868.7616695715,3418967.9146824325,2.2721857671304364,0.949713309634009
 08/03  10:00:00,0.0,0.0,0.0,0.0
 08/03  11:00:00,0.0,0.0,0.0,0.0
 08/03  12:00:00,1834120.8651899672,0.0,0.5094780181083243,0.0
 08/03  13:00:00,732619.0795026328,0.0,0.20350529986184246,0.0
 08/03  14:00:00,1379710.4359257289,0.0,0.38325289886825803,0.0
 08/03  15:00:00,5884906.801850379,3260172.5911784074,1.6346963338473277,0.9056034975495576
 08/03  16:00:00,14555118.438520676,3528580.74774197,4.043088455144632,0.9801613188172138
 08/03  17:00:00,12997376.17546585,4434438.774882606,3.6103822709627362,1.2317885485785018
 08/03  18:00:00,13738102.20790168,5561955.818540111,3.816139502194911,1.5449877273722532
 08/03  19:00:00,10853472.535233788,5961881.978253314,3.0148534820093857,1.6560783272925872
 08/03  20:00:00,10511126.179074878,5878958.06153572,2.919757271965244,1.6330439059821444
 08/03  21:00:00,9947068.76039699,5806546.156386869,2.763074655665831,1.6129294878852414
 08/03  22:00:00,8190312.385543587,5315932.545519552,2.275086773762107,1.4766479293109867
 08/03  23:00:00,8527286.030369168,4223630.251844768,2.3686905639914357,1.1732306255124356
 08/03  24:00:00,5441768.29941144,3260645.3952520285,1.5116023053920666,0.9057348320144524
