Date/Time,Electricity:Facility [J](TimeStep),Electricity:Building [J](TimeStep) ,Electricity:Facility [kWh](TimeStep),Electricity:Building [kWh](TimeStep)
 08/03  01:00:00,4789979.546097801,2512949.0120003475,1.330549873916056,0.6980413922223188
 08/03  02:00:00,4014712.979939271,2294092.763473079,1.1151980499831309,0.6372479898536331
 08/03  03:00:00,3577881.695609465,2220207.22953521,0.9938560265581846,0.6167242304264472
 08/03  04:00:00,3278475.358230724,2165347.544008817,0.9106875995085344,0.601485428891338
 08/03  05:00:00,3316154.635388015,2316539.620824657,0.9211540653855597,0.6434832280068491
 08/03  06:00:00,3801978.166674564,2862156.0028344407,1.05610504629849,0.795043334120678
 08/03  07:00:00,6252277.808875213,3445295.487749608,1.7367438357986704,0.957026524374891
 08/03  08:00:00,5716993.705456211,3832454.012792962,1.5880538070711698,1.064570559109156
 08/03  09:00:00,8022309.518871777,3418967.914682432,2.2284193107977157,0.9497133096340089
 08/03  10:00:00,7388720.471063886,3275642.844506638,2.0524223530733017,0.9099007901407328
 08/03  11:00:00,10183793.243555857,3347535.6362871937,2.8288314565432935,0.929871010079776
 08/03  12:00:00,9258711.384601716,3393831.1790581355,2.5718642735004766,0.9427308830717043
 08/03  13:00:00,11567776.97088781,3331429.966215653,3.2132713808021696,0.9253972128376814
 08/03  14:00:00,10657770.641452769,3265266.6002387987,2.9604918448479913,0.907018500066333
 08/03  15:00:00,12808762.21656994,3260172.5911784074,3.557989504602761,0.9056034975495576
 08/03  16:00:00,11905277.218855107,3528580.7477419693,3.307021449681974,0.9801613188172137
 08/03  17:00:00,13100947.305687658,4434438.774882606,3.639152029357683,1.2317885485785018
 08/03  18:00:00,15852839.86954642,5561955.818540111,4.4035666304295615,1.5449877273722532
 08/03  19:00:00,13477878.206394996,5961881.978253312,3.7438550573319436,1.6560783272925867
 08/03  20:00:00,13724457.121898577,5878958.06153572,3.8123492005273825,1.6330439059821444
 08/03  21:00:00,10997568.990123205,5806546.156386869,3.0548802750342237,1.6129294878852414
 08/03  22:00:00,9726113.8856343,5315932.545519552,2.701698301565083,1.4766479293109867
 08/03  23:00:00,9526720.954949636,4223630.251844767,2.646311376374899,1.1732306255124352
 08/03  24:00:00,6164307.210710393,3260645.3952520285,1.7123075585306649,0.9057348320144524
