Date/Time,Electricity:Facility [J](TimeStep),Electricity:Building [J](TimeStep) ,Electricity:Facility [kWh](TimeStep),Electricity:Building [kWh](TimeStep)
 08/03  01:00:00,4881963.464972366,2512949.0120003475,1.3561009624923237,0.6980413922223188
 08/03  02:00:00,4219639.3755872045,2294092.763473079,1.1721220487742234,0.6372479898536331
 08/03  03:00:00,3924586.308398047,2220207.22953521,1.090162863443902,0.6167242304264472
 08/03  04:00:00,3728459.1527080033,2165347.544008817,1.0356830979744454,0.601485428891338
 08/03  05:00:00,3829300.315334865,2316539.6208246574,1.0636945320374624,0.6434832280068493
 08/03  06:00:00,4361683.218366779,2862156.0028344407,1.2115786717685497,0.795043334120678
 08/03  07:00:00,6711183.171244545,3445295.487749608,1.8642175475679292,0.957026524374891
 08/03  08:00:00,6050755.4382533645,3832454.012792962,1.6807653995148235,1.064570559109156
 08/03  09:00:00,7936992.860038786,3418967.9146824325,2.2047202388996627,0.949713309634009
 08/03  10:00:00,6700154.8650694685,3275642.844506638,1.8611541291859635,0.9099007901407328
 08/03  11:00:00,8872843.716195516,3347535.636287194,2.46467881005431,0.9298710100797761
 08/03  12:00:00,7413484.540732197,3393831.179058136,2.0593012613144994,0.9427308830717044
 08/03  13:00:00,9344970.776351117,3331429.966215653,2.595825215653088,0.9253972128376814
 08/03  14:00:00,8081437.017700192,3265266.600238799,2.244843616027831,0.9070185000663331
 08/03  15:00:00,10008478.096812507,3260172.5911784074,2.780132804670141,0.9056034975495576
 08/03  16:00:00,8717667.855450165,3528580.74774197,2.4215744042917122,0.9801613188172138
 08/03  17:00:00,9597306.070784252,4434438.774882606,2.6659183529956256,1.2317885485785018
 08/03  18:00:00,12391473.911481604,5561955.818540111,3.442076086522668,1.5449877273722532
 08/03  19:00:00,0.0,0.0,0.0,0.0
 08/03  20:00:00,6078044.57596728,5878958.06153572,1.6883457155464667,1.6330439059821444
 08/03  21:00:00,11731345.833479049,5806546.156386869,3.2587071759664026,1.6129294878852414
 08/03  22:00:00,10110986.034307268,5315932.545519552,2.8086072317520188,1.4766479293109867
 08/03  23:00:00,9478102.364878643,4223630.251844768,2.63280621246629,1.1732306255124356
 08/03  24:00:00,6048010.528720923,3260645.3952520285,1.6800029246447008,0.9057348320144524
