Date/Time,Electricity:Facility [J](TimeStep),Electricity:Building [J](TimeStep) ,Electricity:Facility [kWh](TimeStep),Electricity:Building [kWh](TimeStep)
 08/03  01:00:00,4731479.428639386,2512949.0120003475,1.3142998412887184,0.6980413922223188
 08/03  02:00:00,4139921.9080092288,2294092.763473079,1.1499783077803414,0.6372479898536331
 08/03  03:00:00,3875788.99382241,2220207.22953521,1.0766080538395584,0.6167242304264472
 08/03  04:00:00,3690233.7817958193,2165347.544008817,1.0250649393877276,0.601485428891338
 08/03  05:00:00,3789409.430524964,2316539.6208246574,1.0526137307013788,0.6434832280068493
 08/03  06:00:00,4313718.170406868,2862156.002834441,1.1982550473352411,0.7950433341206781
 08/03  07:00:00,6753640.627772456,3445295.487749608,1.876011285492349,0.957026524374891
 08/03  08:00:00,6112207.456028201,3832454.012792962,1.6978354044522779,1.064570559109156
 08/03  09:00:00,8084309.867249944,3418967.9146824325,2.2456416297916513,0.949713309634009
 08/03  10:00:00,6775557.191486368,3275642.844506638,1.8820992198573245,0.9099007901407328
 08/03  11:00:00,8912449.041193064,3347535.636287194,2.475680289220296,0.9298710100797761
 08/03  12:00:00,7170473.83281016,3393831.179058136,1.991798286891711,0.9427308830717044
 08/03  13:00:00,9141564.63935606,3331429.966215653,2.5393235109322387,0.9253972128376814
 08/03  14:00:00,7933122.641513244,3265266.600238799,2.2036451781981232,0.9070185000663331
 08/03  15:00:00,9836802.5772853,3260172.5911784074,2.7324451603570274,0.9056034975495576
 08/03  16:00:00,8691001.575710962,3528580.74774197,2.414167104364156,0.9801613188172138
 08/03  17:00:00,9978270.094062082,4434438.774882606,2.7717416927950227,1.2317885485785018
 08/03  18:00:00,12856053.579198942,5561955.818540111,3.5711259942219282,1.5449877273722532
 08/03  19:00:00,10676582.95147139,5961881.978253314,2.965717486519831,1.6560783272925872
 08/03  20:00:00,11630927.536840912,5878958.06153572,3.230813204678031,1.6330439059821444
 08/03  21:00:00,9407814.711935189,5806546.156386869,2.6132818644264413,1.6129294878852414
 08/03  22:00:00,8643970.88225131,5315932.545519552,2.401103022847586,1.4766479293109867
 08/03  23:00:00,8931455.878673235,4223630.251844768,2.480959966298121,1.1732306255124356
 08/03  24:00:00,5810395.815645121,3260645.3952520285,1.6139988376792003,0.9057348320144524
