Date/Time,Electricity:Facility [J](TimeStep),Electricity:Building [J](TimeStep) ,Electricity:Facility [kWh](TimeStep),Electricity:Building [kWh](TimeStep)
 08/03  01:00:00,5066780.638725645,2512949.0120003475,1.4074390663126792,0.6980413922223188
 08/03  02:00:00,4354447.658163887,2294092.763473079,1.209568793934413,0.6372479898536331
 08/03  03:00:00,4021241.587160134,2220207.22953521,1.117011551988926,0.6167242304264472
 08/03  04:00:00,3799123.7853225055,2165347.544008817,1.055312162589585,0.601485428891338
 08/03  05:00:00,3874375.14350485,2316539.620824657,1.076215317640236,0.6434832280068491
 08/03  06:00:00,4379081.748093666,2862156.0028344407,1.216411596692685,0.795043334120678
 08/03  07:00:00,6858865.176277843,3445295.487749608,1.9052403267438454,0.957026524374891
 08/03  08:00:00,5999963.205326034,3832454.012792962,1.6666564459238982,1.064570559109156
 08/03  09:00:00,1682160.2750149923,0.0,0.4672667430597201,0.0
 08/03  10:00:00,0.0,0.0,0.0,0.0
 08/03  11:00:00,0.0,0.0,0.0,0.0
 08/03  12:00:00,555495.4343663646,0.0,0.15430428732399018,0.0
 08/03  13:00:00,1506428.1280757997,0.0,0.4184522577988332,0.0
 08/03  14:00:00,987154.1421497832,0.0,0.2742094839304953,0.0
 08/03  15:00:00,1885791.0732265336,0.0,0.5238308536740371,0.0
 08/03  16:00:00,2480588.241217861,0.0,0.6890522892271836,0.0
 08/03  17:00:00,2952708.9037314514,0.0,0.8201969177031809,0.0
 08/03  18:00:00,4596246.421021978,0.0,1.2767351169505496,0.0
 08/03  19:00:00,8881184.697152518,5961881.978253312,2.466995749209033,1.6560783272925867
 08/03  20:00:00,15495462.483085249,5878958.06153572,4.304295134190347,1.6330439059821444
 08/03  21:00:00,12776842.358672157,5806546.156386869,3.5491228774089323,1.6129294878852414
 08/03  22:00:00,11952124.887132747,5315932.545519552,3.3200346908702074,1.4766479293109867
 08/03  23:00:00,8090839.8593242625,4223630.251844767,2.247455516478962,1.1732306255124352
 08/03  24:00:00,6292336.14931103,3260645.3952520285,1.7478711525863972,0.9057348320144524
