Date/Time,Electricity:Facility [J](TimeStep),Electricity:Building [J](TimeStep) ,Electricity:Facility [kWh](TimeStep),Electricity:Building [kWh](TimeStep)
 08/03  01:00:00,4193229.683748275,2512949.0120003475,1.1647860232634097,0.6980413922223188
 08/03  02:00:00,3648421.365950489,2294092.763473079,1.0134503794306913,0.6372479898536331
 08/03  03:00:00,3441018.354488817,2220207.22953521,0.9558384318024492,0.6167242304264472
 08/03  04:00:00,3318849.5254134173,2165347.544008817,0.9219026459481715,0.601485428891338
 08/03  05:00:00,3481725.1362869474,2316539.620824657,0.9671458711908187,0.6434832280068491
 08/03  06:00:00,4077086.765342123,2862156.0028344407,1.1325241014839231,0.795043334120678
 08/03  07:00:00,6667512.536263896,3445295.487749608,1.8520868156288601,0.957026524374891
 08/03  08:00:00,6047688.72154654,3832454.012792962,1.6799135337629278,1.064570559109156
 08/03  09:00:00,8011394.948804236,3418967.914682432,2.2253874857789544,0.9497133096340089
 08/03  10:00:00,6795809.20586449,3275642.844506638,1.8877247794068028,0.9099007901407328
 08/03  11:00:00,8893608.402184628,3347535.6362871937,2.470446778384619,0.929871010079776
 08/03  12:00:00,7423832.688231133,3393831.1790581355,2.0621757467308703,0.9427308830717043
 08/03  13:00:00,9321180.14802233,3331429.966215653,2.5892167077839803,0.9253972128376814
 08/03  14:00:00,8045466.383744199,3265266.6002387987,2.2348517732622772,0.907018500066333
 08/03  15:00:00,9882473.351879513,3260172.5911784074,2.745131486633198,0.9056034975495576
 08/03  16:00:00,8720494.56611358,3528580.7477419693,2.4223596016982167,0.9801613188172137
 08/03  17:00:00,9862118.571636856,4434438.774882606,2.7394773810102375,1.2317885485785018
 08/03  18:00:00,12620859.72534692,5561955.818540111,3.505794368151922,1.5449877273722532
 08/03  19:00:00,10343612.44492596,5961881.978253312,2.8732256791461,1.6560783272925867
 08/03  20:00:00,11184804.499641,5878958.06153572,3.1068901387891663,1.6330439059821444
 08/03  21:00:00,8896054.478623964,5806546.156386869,2.471126244062212,1.6129294878852414
 08/03  22:00:00,8111415.944325849,5315932.545519552,2.2531710956460693,1.4766479293109867
 08/03  23:00:00,8308112.649841057,4223630.251844767,2.3078090694002937,1.1732306255124352
 08/03  24:00:00,5300236.744350649,3260645.3952520285,1.472287984541847,0.9057348320144524
