Time,Load,Year,Month,Day,Hour,Quarter,Day of week,Weekday,Day of year,Holiday,EV,Week,Base_load,dif,charging,occ
2018-08-01 12:00:00,6.6966,2018,8,1,12,3,2,1.0,213,False,1,0,0.3652568796031508,6.331343120396849,1.0,1.0
2018-08-01 13:00:00,7.783201,2018,8,1,13,3,2,1.0,213,False,1,0,0.8213813308816773,6.961819669118323,1.0,1.0
2018-08-01 14:00:00,8.8398,2018,8,1,14,3,2,1.0,213,False,1,0,2.5152074766262995,6.324592523373701,1.0,1.0
2018-08-01 15:00:00,8.507999,2018,8,1,15,3,2,1.0,213,False,1,0,1.143365751422773,7.364633248577227,1.0,1.0
2018-08-01 16:00:00,8.6028,2018,8,1,16,3,2,1.0,213,False,1,0,1.2581914260987608,7.3446085739012394,1.0,1.0
2018-08-01 17:00:00,8.1096,2018,8,1,17,3,2,1.0,213,False,1,0,0.8294831481400884,7.280116851859912,1.0,1.0
2018-08-01 18:00:00,6.2124,2018,8,1,18,3,2,1.0,213,False,1,0,6.2124,0.0,0.0,1.0
2018-08-01 19:00:00,6.009,2018,8,1,19,3,2,1.0,213,False,1,0,6.009,0.0,0.0,1.0
2018-08-01 20:00:00,6.5628,2018,8,1,20,3,2,1.0,213,False,1,0,0.180999446137922,6.381800553862078,1.0,1.0
2018-08-01 21:00:00,5.7702,2018,8,1,21,3,2,1.0,213,False,1,0,5.7702,0.0,0.0,1.0
2018-08-01 22:00:00,5.4264,2018,8,1,22,3,2,1.0,213,False,1,0,5.4264,0.0,0.0,1.0
2018-08-01 23:00:00,6.707399,2018,8,1,23,3,2,1.0,213,False,1,0,0.7063291760168786,6.001069823983121,1.0,1.0
2018-08-02 00:00:00,5.7102,2018,8,2,0,3,3,1.0,214,False,1,0,5.7102,0.0,0.0,1.0
2018-08-02 01:00:00,6.1158,2018,8,2,1,3,3,1.0,214,False,1,0,6.1158,0.0,0.0,1.0
2018-08-02 02:00:00,5.625,2018,8,2,2,3,3,1.0,214,False,1,0,5.625,0.0,0.0,1.0
2018-08-02 03:00:00,6.0216,2018,8,2,3,3,3,1.0,214,False,1,0,6.0216,0.0,0.0,1.0
2018-08-02 04:00:00,5.1882,2018,8,2,4,3,3,1.0,214,False,1,0,5.1882,0.0,0.0,1.0
2018-08-02 05:00:00,4.8192,2018,8,2,5,3,3,1.0,214,False,1,0,4.8192,0.0,0.0,1.0
2018-08-02 06:00:00,5.283,2018,8,2,6,3,3,1.0,214,False,1,0,5.283,0.0,0.0,1.0
2018-08-02 07:00:00,5.2254,2018,8,2,7,3,3,1.0,214,False,1,0,5.2254,0.0,0.0,1.0
2018-08-02 08:00:00,4.1382,2018,8,2,8,3,3,1.0,214,False,1,0,4.1382,0.0,0.0,1.0
2018-08-02 09:00:00,3.5586,2018,8,2,9,3,3,1.0,214,False,1,0,3.5586,0.0,0.0,1.0
2018-08-02 10:00:00,4.3854,2018,8,2,10,3,3,1.0,214,False,1,0,4.3854,0.0,0.0,0.0
2018-08-02 11:00:00,5.5332,2018,8,2,11,3,3,1.0,214,False,1,0,5.5332,0.0,0.0,1.0
