Time,Load,Year,Month,Day,Hour,Quarter,Day of week,Weekday,Day of year,Holiday,EV,Week,Base_load,dif,charging,occ
2018-08-01 12:00:00,3.3942,2018,8,1,12,3,2,1.0,213,False,1,0,3.3942,0.0,0.0,0.0
2018-08-01 13:00:00,4.5486,2018,8,1,13,3,2,1.0,213,False,1,0,4.5486,0.0,0.0,0.0
2018-08-01 14:00:00,4.9764,2018,8,1,14,3,2,1.0,213,False,1,0,4.9764,0.0,0.0,0.0
2018-08-01 15:00:00,8.5794,2018,8,1,15,3,2,1.0,213,False,1,0,2.530738436080309,6.048661563919691,1.0,1.0
2018-08-01 16:00:00,7.4958,2018,8,1,16,3,2,1.0,213,False,1,0,0.8913056751122985,6.6044943248877015,1.0,1.0
2018-08-01 17:00:00,5.9982,2018,8,1,17,3,2,1.0,213,False,1,0,5.9982,0.0,0.0,1.0
2018-08-01 18:00:00,5.22,2018,8,1,18,3,2,1.0,213,False,1,0,5.22,0.0,0.0,1.0
2018-08-01 19:00:00,5.364,2018,8,1,19,3,2,1.0,213,False,1,0,5.364,0.0,0.0,1.0
2018-08-01 20:00:00,7.1862,2018,8,1,20,3,2,1.0,213,False,1,0,0.934420888137276,6.251779111862724,1.0,1.0
2018-08-01 21:00:00,6.1692,2018,8,1,21,3,2,1.0,213,False,1,0,6.1692,0.0,0.0,1.0
2018-08-01 22:00:00,4.98,2018,8,1,22,3,2,1.0,213,False,1,0,4.98,0.0,0.0,1.0
2018-08-01 23:00:00,4.9002,2018,8,1,23,3,2,1.0,213,False,1,0,4.9002,0.0,0.0,1.0
2018-08-02 00:00:00,5.8638,2018,8,2,0,3,3,1.0,214,False,1,0,5.8638,0.0,0.0,1.0
2018-08-02 01:00:00,5.5596,2018,8,2,1,3,3,1.0,214,False,1,0,5.5596,0.0,0.0,1.0
2018-08-02 02:00:00,5.1396,2018,8,2,2,3,3,1.0,214,False,1,0,5.1396,0.0,0.0,1.0
2018-08-02 03:00:00,4.8972,2018,8,2,3,3,3,1.0,214,False,1,0,4.8972,0.0,0.0,1.0
2018-08-02 04:00:00,4.5972,2018,8,2,4,3,3,1.0,214,False,1,0,4.5972,0.0,0.0,1.0
2018-08-02 05:00:00,4.1586,2018,8,2,5,3,3,1.0,214,False,1,0,4.1586,0.0,0.0,1.0
2018-08-02 06:00:00,2.616,2018,8,2,6,3,3,1.0,214,False,1,0,2.616,0.0,0.0,1.0
2018-08-02 07:00:00,0.3732,2018,8,2,7,3,3,1.0,214,False,1,0,0.3732,0.0,0.0,0.0
2018-08-02 08:00:00,0.3822,2018,8,2,8,3,3,1.0,214,False,1,0,0.3822,0.0,0.0,0.0
2018-08-02 09:00:00,0.3888,2018,8,2,9,3,3,1.0,214,False,1,0,0.3888,0.0,0.0,0.0
2018-08-02 10:00:00,1.2198,2018,8,2,10,3,3,1.0,214,False,1,0,1.2198,0.0,0.0,0.0
2018-08-02 11:00:00,2.0058,2018,8,2,11,3,3,1.0,214,False,1,0,2.0058,0.0,0.0,0.0
