Time,Load,Year,Month,Day,Hour,Quarter,Day of week,Weekday,Day of year,Holiday,EV,Week,Base_load,dif,charging,occ
2018-08-01 12:00:00,2.9118,2018,8,1,12,3,2,1.0,213,False,1,0,2.9118,0.0,0.0,0.0
2018-08-01 13:00:00,3.3936,2018,8,1,13,3,2,1.0,213,False,1,0,3.3936,0.0,0.0,0.0
2018-08-01 14:00:00,3.243,2018,8,1,14,3,2,1.0,213,False,1,0,3.243,0.0,0.0,0.0
2018-08-01 15:00:00,3.1422,2018,8,1,15,3,2,1.0,213,False,1,0,3.1422,0.0,0.0,0.0
2018-08-01 16:00:00,5.0418,2018,8,1,16,3,2,1.0,213,False,1,0,5.0418,0.0,0.0,1.0
2018-08-01 17:00:00,3.5688,2018,8,1,17,3,2,1.0,213,False,1,0,3.5688,0.0,0.0,1.0
2018-08-01 18:00:00,5.9442,2018,8,1,18,3,2,1.0,213,False,1,0,5.9442,0.0,0.0,1.0
2018-08-01 19:00:00,3.7998,2018,8,1,19,3,2,1.0,213,False,1,0,3.7998,0.0,0.0,1.0
2018-08-01 20:00:00,3.3342,2018,8,1,20,3,2,1.0,213,False,1,0,3.3342,0.0,0.0,1.0
2018-08-01 21:00:00,3.825,2018,8,1,21,3,2,1.0,213,False,1,0,3.825,0.0,0.0,1.0
2018-08-01 22:00:00,4.7988,2018,8,1,22,3,2,1.0,213,False,1,0,4.7988,0.0,0.0,1.0
2018-08-01 23:00:00,3.8598,2018,8,1,23,3,2,1.0,213,False,1,0,3.8598,0.0,0.0,1.0
2018-08-02 00:00:00,7.0236,2018,8,2,0,3,3,1.0,214,False,1,0,0.6602359910025042,6.363364008997496,1.0,1.0
2018-08-02 01:00:00,10.3134,2018,8,2,1,3,3,1.0,214,False,1,0,3.3012269063535573,7.012173093646442,1.0,1.0
2018-08-02 02:00:00,4.1856,2018,8,2,2,3,3,1.0,214,False,1,0,4.1856,0.0,0.0,1.0
2018-08-02 03:00:00,2.9442,2018,8,2,3,3,3,1.0,214,False,1,0,2.9442,0.0,0.0,1.0
2018-08-02 04:00:00,3.222,2018,8,2,4,3,3,1.0,214,False,1,0,3.222,0.0,0.0,1.0
2018-08-02 05:00:00,3.099,2018,8,2,5,3,3,1.0,214,False,1,0,3.099,0.0,0.0,1.0
2018-08-02 06:00:00,4.3686,2018,8,2,6,3,3,1.0,214,False,1,0,4.3686,0.0,0.0,1.0
2018-08-02 07:00:00,3.57,2018,8,2,7,3,3,1.0,214,False,1,0,3.57,0.0,0.0,1.0
2018-08-02 08:00:00,4.9476,2018,8,2,8,3,3,1.0,214,False,1,0,4.9476,0.0,0.0,1.0
2018-08-02 09:00:00,3.2574,2018,8,2,9,3,3,1.0,214,False,1,0,3.2574,0.0,0.0,1.0
2018-08-02 10:00:00,2.211,2018,8,2,10,3,3,1.0,214,False,1,0,2.211,0.0,0.0,1.0
2018-08-02 11:00:00,2.6796,2018,8,2,11,3,3,1.0,214,False,1,0,2.6796,0.0,0.0,0.0
