Time,Load,Year,Month,Day,Hour,Quarter,Day of week,Weekday,Day of year,Holiday,EV,Week,Base_load,dif,charging,occ
2018-08-01 12:00:00,3.64,2018,8,1,12,3,2,1.0,213,False,1,0,3.64,0.0,0.0,1.0
2018-08-01 13:00:00,3.2,2018,8,1,13,3,2,1.0,213,False,1,0,3.2,0.0,0.0,1.0
2018-08-01 14:00:00,3.97,2018,8,1,14,3,2,1.0,213,False,1,0,3.97,0.0,0.0,1.0
2018-08-01 15:00:00,6.96,2018,8,1,15,3,2,1.0,213,False,1,0,6.96,0.0,0.0,1.0
2018-08-01 16:00:00,8.03,2018,8,1,16,3,2,1.0,213,False,1,0,1.6608485024894577,6.369151497510542,1.0,1.0
2018-08-01 17:00:00,8.219999,2018,8,1,17,3,2,1.0,213,False,1,0,2.0634407434339384,6.156558256566061,1.0,1.0
2018-08-01 18:00:00,7.02,2018,8,1,18,3,2,1.0,213,False,1,0,0.4620860955471713,6.557913904452828,1.0,1.0
2018-08-01 19:00:00,4.6,2018,8,1,19,3,2,1.0,213,False,1,0,4.6,0.0,0.0,1.0
2018-08-01 20:00:00,4.82,2018,8,1,20,3,2,1.0,213,False,1,0,4.82,0.0,0.0,1.0
2018-08-01 21:00:00,4.76,2018,8,1,21,3,2,1.0,213,False,1,0,4.76,0.0,0.0,1.0
2018-08-01 22:00:00,4.1,2018,8,1,22,3,2,1.0,213,False,1,0,4.1,0.0,0.0,1.0
2018-08-01 23:00:00,3.21,2018,8,1,23,3,2,1.0,213,False,1,0,3.21,0.0,0.0,1.0
2018-08-02 00:00:00,3.73,2018,8,2,0,3,3,1.0,214,False,1,0,3.73,0.0,0.0,1.0
2018-08-02 01:00:00,2.33,2018,8,2,1,3,3,1.0,214,False,1,0,2.33,0.0,0.0,1.0
2018-08-02 02:00:00,2.19,2018,8,2,2,3,3,1.0,214,False,1,0,2.19,0.0,0.0,1.0
2018-08-02 03:00:00,1.93,2018,8,2,3,3,3,1.0,214,False,1,0,1.93,0.0,0.0,1.0
2018-08-02 04:00:00,2.19,2018,8,2,4,3,3,1.0,214,False,1,0,2.19,0.0,0.0,1.0
2018-08-02 05:00:00,1.66,2018,8,2,5,3,3,1.0,214,False,1,0,1.66,0.0,0.0,1.0
2018-08-02 06:00:00,2.7,2018,8,2,6,3,3,1.0,214,False,1,0,2.7,0.0,0.0,1.0
2018-08-02 07:00:00,3.3,2018,8,2,7,3,3,1.0,214,False,1,0,3.3,0.0,0.0,1.0
2018-08-02 08:00:00,2.98,2018,8,2,8,3,3,1.0,214,False,1,0,2.98,0.0,0.0,1.0
2018-08-02 09:00:00,2.32,2018,8,2,9,3,3,1.0,214,False,1,0,2.32,0.0,0.0,1.0
2018-08-02 10:00:00,3.35,2018,8,2,10,3,3,1.0,214,False,1,0,3.35,0.0,0.0,1.0
2018-08-02 11:00:00,2.88,2018,8,2,11,3,3,1.0,214,False,1,0,2.88,0.0,0.0,1.0
