Time,Load,Year,Month,Day,Hour,Quarter,Day of week,Weekday,Day of year,Holiday,EV,Week,Base_load,dif,charging,occ
2018-08-01 12:00:00,4.2636,2018,8,1,12,3,2,1.0,213,False,1,0,4.2636,0.0,0.0,1.0
2018-08-01 13:00:00,2.6958,2018,8,1,13,3,2,1.0,213,False,1,0,2.6958,0.0,0.0,1.0
2018-08-01 14:00:00,2.8302,2018,8,1,14,3,2,1.0,213,False,1,0,2.8302,0.0,0.0,1.0
2018-08-01 15:00:00,3.1524,2018,8,1,15,3,2,1.0,213,False,1,0,3.1524,0.0,0.0,1.0
2018-08-01 16:00:00,3.357,2018,8,1,16,3,2,1.0,213,False,1,0,3.357,0.0,0.0,1.0
2018-08-01 17:00:00,3.21,2018,8,1,17,3,2,1.0,213,False,1,0,3.21,0.0,0.0,1.0
2018-08-01 18:00:00,3.7278,2018,8,1,18,3,2,1.0,213,False,1,0,3.7278,0.0,0.0,1.0
2018-08-01 19:00:00,2.9334,2018,8,1,19,3,2,1.0,213,False,1,0,2.9334,0.0,0.0,1.0
2018-08-01 20:00:00,7.9302,2018,8,1,20,3,2,1.0,213,False,1,0,1.5406379526024336,6.3895620473975665,1.0,1.0
2018-08-01 21:00:00,7.9332,2018,8,1,21,3,2,1.0,213,False,1,0,1.7483592960903414,6.184840703909659,1.0,1.0
2018-08-01 22:00:00,5.3892,2018,8,1,22,3,2,1.0,213,False,1,0,5.3892,0.0,0.0,1.0
2018-08-01 23:00:00,2.7204,2018,8,1,23,3,2,1.0,213,False,1,0,2.7204,0.0,0.0,1.0
2018-08-02 00:00:00,2.5566,2018,8,2,0,3,3,1.0,214,False,1,0,2.5566,0.0,0.0,1.0
2018-08-02 01:00:00,2.3214,2018,8,2,1,3,3,1.0,214,False,1,0,2.3214,0.0,0.0,1.0
2018-08-02 02:00:00,1.7634,2018,8,2,2,3,3,1.0,214,False,1,0,1.7634,0.0,0.0,1.0
2018-08-02 03:00:00,2.1018,2018,8,2,3,3,3,1.0,214,False,1,0,2.1018,0.0,0.0,1.0
2018-08-02 04:00:00,2.0994,2018,8,2,4,3,3,1.0,214,False,1,0,2.0994,0.0,0.0,1.0
2018-08-02 05:00:00,1.6122,2018,8,2,5,3,3,1.0,214,False,1,0,1.6122,0.0,0.0,1.0
2018-08-02 06:00:00,2.6922,2018,8,2,6,3,3,1.0,214,False,1,0,2.6922,0.0,0.0,1.0
2018-08-02 07:00:00,2.0376,2018,8,2,7,3,3,1.0,214,False,1,0,2.0376,0.0,0.0,0.0
2018-08-02 08:00:00,1.9422,2018,8,2,8,3,3,1.0,214,False,1,0,1.9422,0.0,0.0,0.0
2018-08-02 09:00:00,1.9896,2018,8,2,9,3,3,1.0,214,False,1,0,1.9896,0.0,0.0,0.0
2018-08-02 10:00:00,0.6828,2018,8,2,10,3,3,1.0,214,False,1,0,0.6828,0.0,0.0,1.0
2018-08-02 11:00:00,0.6504,2018,8,2,11,3,3,1.0,214,False,1,0,0.6504,0.0,0.0,1.0
