Time,Load,Year,Month,Day,Hour,Quarter,Day of week,Weekday,Day of year,Holiday,EV,Week,Base_load,dif,charging,occ
2018-08-01 12:00:00,5.6406,2018,8,1,12,3,2,1.0,213,False,1,0,5.6406,0.0,0.0,1.0
2018-08-01 13:00:00,5.8638,2018,8,1,13,3,2,1.0,213,False,1,0,5.8638,0.0,0.0,1.0
2018-08-01 14:00:00,6.2814,2018,8,1,14,3,2,1.0,213,False,1,0,6.2814,0.0,0.0,1.0
2018-08-01 15:00:00,6.951,2018,8,1,15,3,2,1.0,213,False,1,0,0.0751244052493076,6.875875594750692,1.0,1.0
2018-08-01 16:00:00,6.657,2018,8,1,16,3,2,1.0,213,False,1,0,6.657,0.0,0.0,1.0
2018-08-01 17:00:00,6.8934,2018,8,1,17,3,2,1.0,213,False,1,0,6.8934,0.0,0.0,1.0
2018-08-01 18:00:00,7.1364,2018,8,1,18,3,2,1.0,213,False,1,0,1.0438633009162306,6.0925366990837695,1.0,1.0
2018-08-01 19:00:00,8.5914,2018,8,1,19,3,2,1.0,213,False,1,0,1.6779951613622988,6.913404838637701,1.0,1.0
2018-08-01 20:00:00,7.0956,2018,8,1,20,3,2,1.0,213,False,1,0,0.1578449256594503,6.93775507434055,1.0,1.0
2018-08-01 21:00:00,5.4036,2018,8,1,21,3,2,1.0,213,False,1,0,5.4036,0.0,0.0,1.0
2018-08-01 22:00:00,10.7286,2018,8,1,22,3,2,1.0,213,False,1,0,4.589385780227388,6.1392142197726125,1.0,1.0
2018-08-01 23:00:00,10.488,2018,8,1,23,3,2,1.0,213,False,1,0,3.6868347368351664,6.801165263164833,1.0,1.0
2018-08-02 00:00:00,7.1934,2018,8,2,0,3,3,1.0,214,False,1,0,7.1934,0.0,0.0,1.0
2018-08-02 01:00:00,4.4052,2018,8,2,1,3,3,1.0,214,False,1,0,4.4052,0.0,0.0,1.0
2018-08-02 02:00:00,4.1364,2018,8,2,2,3,3,1.0,214,False,1,0,4.1364,0.0,0.0,1.0
2018-08-02 03:00:00,4.1112,2018,8,2,3,3,3,1.0,214,False,1,0,4.1112,0.0,0.0,1.0
2018-08-02 04:00:00,3.9858,2018,8,2,4,3,3,1.0,214,False,1,0,3.9858,0.0,0.0,1.0
2018-08-02 05:00:00,2.3754,2018,8,2,5,3,3,1.0,214,False,1,0,2.3754,0.0,0.0,1.0
2018-08-02 06:00:00,1.3428,2018,8,2,6,3,3,1.0,214,False,1,0,1.3428,0.0,0.0,1.0
2018-08-02 07:00:00,4.6182,2018,8,2,7,3,3,1.0,214,False,1,0,4.6182,0.0,0.0,1.0
2018-08-02 08:00:00,4.3986,2018,8,2,8,3,3,1.0,214,False,1,0,4.3986,0.0,0.0,1.0
2018-08-02 09:00:00,4.1748,2018,8,2,9,3,3,1.0,214,False,1,0,4.1748,0.0,0.0,1.0
2018-08-02 10:00:00,4.6644,2018,8,2,10,3,3,1.0,214,False,1,0,4.6644,0.0,0.0,1.0
2018-08-02 11:00:00,5.0118,2018,8,2,11,3,3,1.0,214,False,1,0,5.0118,0.0,0.0,1.0
