Time,Load,Year,Month,Day,Hour,Quarter,Day of week,Weekday,Day of year,Holiday,EV,Week,Base_load,dif,charging,occ
2018-08-01 12:00:00,5.7504,2018,8,1,12,3,2,1.0,213,False,1,0,5.7504,0.0,0.0,1.0
2018-08-01 13:00:00,5.0478,2018,8,1,13,3,2,1.0,213,False,1,0,5.0478,0.0,0.0,1.0
2018-08-01 14:00:00,4.6074,2018,8,1,14,3,2,1.0,213,False,1,0,4.6074,0.0,0.0,1.0
2018-08-01 15:00:00,4.4154,2018,8,1,15,3,2,1.0,213,False,1,0,4.4154,0.0,0.0,1.0
2018-08-01 16:00:00,4.757401,2018,8,1,16,3,2,1.0,213,False,1,0,4.757401,0.0,0.0,1.0
2018-08-01 17:00:00,5.4828,2018,8,1,17,3,2,1.0,213,False,1,0,5.4828,0.0,0.0,1.0
2018-08-01 18:00:00,5.799,2018,8,1,18,3,2,1.0,213,False,1,0,5.799,0.0,0.0,1.0
2018-08-01 19:00:00,5.1186,2018,8,1,19,3,2,1.0,213,False,1,0,5.1186,0.0,0.0,1.0
2018-08-01 20:00:00,4.1898,2018,8,1,20,3,2,1.0,213,False,1,0,4.1898,0.0,0.0,1.0
2018-08-01 21:00:00,5.4336,2018,8,1,21,3,2,1.0,213,False,1,0,5.4336,0.0,0.0,1.0
2018-08-01 22:00:00,5.3718,2018,8,1,22,3,2,1.0,213,False,1,0,5.3718,0.0,0.0,1.0
2018-08-01 23:00:00,3.9192,2018,8,1,23,3,2,1.0,213,False,1,0,3.9192,0.0,0.0,1.0
2018-08-02 00:00:00,3.5976,2018,8,2,0,3,3,1.0,214,False,1,0,3.5976,0.0,0.0,1.0
2018-08-02 01:00:00,6.6684,2018,8,2,1,3,3,1.0,214,False,1,0,6.6684,0.0,0.0,1.0
2018-08-02 02:00:00,3.312,2018,8,2,2,3,3,1.0,214,False,1,0,3.312,0.0,0.0,1.0
2018-08-02 03:00:00,2.1474,2018,8,2,3,3,3,1.0,214,False,1,0,2.1474,0.0,0.0,1.0
2018-08-02 04:00:00,3.015,2018,8,2,4,3,3,1.0,214,False,1,0,3.015,0.0,0.0,1.0
2018-08-02 05:00:00,2.4024,2018,8,2,5,3,3,1.0,214,False,1,0,2.4024,0.0,0.0,1.0
2018-08-02 06:00:00,2.3346,2018,8,2,6,3,3,1.0,214,False,1,0,2.3346,0.0,0.0,1.0
2018-08-02 07:00:00,2.9166,2018,8,2,7,3,3,1.0,214,False,1,0,2.9166,0.0,0.0,0.0
2018-08-02 08:00:00,4.5174,2018,8,2,8,3,3,1.0,214,False,1,0,4.5174,0.0,0.0,0.0
2018-08-02 09:00:00,3.3408,2018,8,2,9,3,3,1.0,214,False,1,0,3.3408,0.0,0.0,0.0
2018-08-02 10:00:00,3.2208,2018,8,2,10,3,3,1.0,214,False,1,0,3.2208,0.0,0.0,0.0
2018-08-02 11:00:00,4.6104,2018,8,2,11,3,3,1.0,214,False,1,0,4.6104,0.0,0.0,0.0
