Time,Load,Year,Month,Day,Hour,Quarter,Day of week,Weekday,Day of year,Holiday,EV,Week,Base_load,dif,charging,occ
2018-08-01 12:00:00,7.579999,2018,8,1,12,3,2,1.0,213,False,1,0,0.2182355015975563,7.361763498402444,1.0,1.0
2018-08-01 13:00:00,8.43,2018,8,1,13,3,2,1.0,213,False,1,0,1.4227643993248869,7.007235600675113,1.0,1.0
2018-08-01 14:00:00,6.18,2018,8,1,14,3,2,1.0,213,False,1,0,6.18,0.0,0.0,1.0
2018-08-01 15:00:00,11.57,2018,8,1,15,3,2,1.0,213,False,1,0,5.130075953698388,6.439924046301612,1.0,1.0
2018-08-01 16:00:00,13.85,2018,8,1,16,3,2,1.0,213,False,1,0,6.761200274908487,7.088799725091513,1.0,1.0
2018-08-01 17:00:00,11.5,2018,8,1,17,3,2,1.0,213,False,1,0,4.822757330869668,6.677242669130332,1.0,1.0
2018-08-01 18:00:00,11.31,2018,8,1,18,3,2,1.0,213,False,1,0,3.946636520619639,7.363363479380361,1.0,1.0
2018-08-01 19:00:00,10.3,2018,8,1,19,3,2,1.0,213,False,1,0,3.266286855912843,7.033713144087158,1.0,1.0
2018-08-01 20:00:00,8.3,2018,8,1,20,3,2,1.0,213,False,1,0,1.6819474611255094,6.618052538874491,1.0,1.0
2018-08-01 21:00:00,10.13,2018,8,1,21,3,2,1.0,213,False,1,0,3.689957661949092,6.440042338050908,1.0,1.0
2018-08-01 22:00:00,8.320001,2018,8,1,22,3,2,1.0,213,False,1,0,1.4848281631157425,6.835172836884257,1.0,1.0
2018-08-01 23:00:00,15.99,2018,8,1,23,3,2,1.0,213,False,1,0,9.695358698783132,6.294641301216869,1.0,1.0
2018-08-02 00:00:00,14.76,2018,8,2,0,3,3,1.0,214,False,1,0,7.651672044512007,7.108327955487993,1.0,1.0
2018-08-02 01:00:00,9.26,2018,8,2,1,3,3,1.0,214,False,1,0,2.643110007972558,6.616889992027442,1.0,1.0
2018-08-02 02:00:00,4.68,2018,8,2,2,3,3,1.0,214,False,1,0,4.68,0.0,0.0,1.0
2018-08-02 03:00:00,6.82,2018,8,2,3,3,3,1.0,214,False,1,0,6.82,0.0,0.0,1.0
2018-08-02 04:00:00,4.91,2018,8,2,4,3,3,1.0,214,False,1,0,4.91,0.0,0.0,1.0
2018-08-02 05:00:00,4.58,2018,8,2,5,3,3,1.0,214,False,1,0,4.58,0.0,0.0,1.0
2018-08-02 06:00:00,4.69,2018,8,2,6,3,3,1.0,214,False,1,0,4.69,0.0,0.0,1.0
2018-08-02 07:00:00,3.43,2018,8,2,7,3,3,1.0,214,False,1,0,3.43,0.0,0.0,0.0
2018-08-02 08:00:00,3.8,2018,8,2,8,3,3,1.0,214,False,1,0,3.8,0.0,0.0,0.0
2018-08-02 09:00:00,3.88,2018,8,2,9,3,3,1.0,214,False,1,0,3.88,0.0,0.0,0.0
2018-08-02 10:00:00,4.73,2018,8,2,10,3,3,1.0,214,False,1,0,4.73,0.0,0.0,0.0
2018-08-02 11:00:00,4.17,2018,8,2,11,3,3,1.0,214,False,1,0,4.17,0.0,0.0,0.0
