Time,Load,Year,Month,Day,Hour,Quarter,Day of week,Weekday,Day of year,Holiday,EV,Week,Base_load,dif,charging,occ
2018-08-01 12:00:00,4.6464,2018,8,1,12,3,2,1.0,213,False,1,0,4.6464,0.0,0.0,1.0
2018-08-01 13:00:00,2.5356,2018,8,1,13,3,2,1.0,213,False,1,0,2.5356,0.0,0.0,1.0
2018-08-01 14:00:00,2.9118,2018,8,1,14,3,2,1.0,213,False,1,0,2.9118,0.0,0.0,1.0
2018-08-01 15:00:00,3.516,2018,8,1,15,3,2,1.0,213,False,1,0,3.516,0.0,0.0,1.0
2018-08-01 16:00:00,4.5264,2018,8,1,16,3,2,1.0,213,False,1,0,4.5264,0.0,0.0,1.0
2018-08-01 17:00:00,6.0234,2018,8,1,17,3,2,1.0,213,False,1,0,6.0234,0.0,0.0,1.0
2018-08-01 18:00:00,6.3804,2018,8,1,18,3,2,1.0,213,False,1,0,6.3804,0.0,0.0,1.0
2018-08-01 19:00:00,8.305799,2018,8,1,19,3,2,1.0,213,False,1,0,1.4944585974597926,6.811340402540208,1.0,1.0
2018-08-01 20:00:00,9.396601,2018,8,1,20,3,2,1.0,213,False,1,0,3.050929870724035,6.345671129275965,1.0,1.0
2018-08-01 21:00:00,8.6664,2018,8,1,21,3,2,1.0,213,False,1,0,2.600117442157245,6.066282557842754,1.0,1.0
2018-08-01 22:00:00,5.1144,2018,8,1,22,3,2,1.0,213,False,1,0,5.1144,0.0,0.0,1.0
2018-08-01 23:00:00,3.3978,2018,8,1,23,3,2,1.0,213,False,1,0,3.3978,0.0,0.0,1.0
2018-08-02 00:00:00,4.0182,2018,8,2,0,3,3,1.0,214,False,1,0,4.0182,0.0,0.0,1.0
2018-08-02 01:00:00,7.0278,2018,8,2,1,3,3,1.0,214,False,1,0,0.4932445249880643,6.534555475011936,1.0,1.0
2018-08-02 02:00:00,6.2706,2018,8,2,2,3,3,1.0,214,False,1,0,6.2706,0.0,0.0,1.0
2018-08-02 03:00:00,6.0534,2018,8,2,3,3,3,1.0,214,False,1,0,6.0534,0.0,0.0,1.0
2018-08-02 04:00:00,6.3432,2018,8,2,4,3,3,1.0,214,False,1,0,0.0444998034182413,6.298700196581759,1.0,1.0
2018-08-02 05:00:00,5.7156,2018,8,2,5,3,3,1.0,214,False,1,0,5.7156,0.0,0.0,1.0
2018-08-02 06:00:00,5.3886,2018,8,2,6,3,3,1.0,214,False,1,0,5.3886,0.0,0.0,1.0
2018-08-02 07:00:00,3.5094,2018,8,2,7,3,3,1.0,214,False,1,0,3.5094,0.0,0.0,1.0
2018-08-02 08:00:00,0.8532,2018,8,2,8,3,3,1.0,214,False,1,0,0.8532,0.0,0.0,1.0
2018-08-02 09:00:00,0.9522001,2018,8,2,9,3,3,1.0,214,False,1,0,0.9522001,0.0,0.0,1.0
2018-08-02 10:00:00,1.152,2018,8,2,10,3,3,1.0,214,False,1,0,1.152,0.0,0.0,0.0
2018-08-02 11:00:00,1.119,2018,8,2,11,3,3,1.0,214,False,1,0,1.119,0.0,0.0,0.0
