Time,Load,Year,Month,Day,Hour,Quarter,Day of week,Weekday,Day of year,Holiday,EV,Week,Base_load,dif,charging,occ
2018-08-01 12:00:00,8.17,2018,8,1,12,3,2,1.0,213,False,1,0,1.661447895893872,6.508552104106128,1.0,1.0
2018-08-01 13:00:00,5.11,2018,8,1,13,3,2,1.0,213,False,1,0,5.11,0.0,0.0,1.0
2018-08-01 14:00:00,6.6,2018,8,1,14,3,2,1.0,213,False,1,0,6.6,0.0,0.0,1.0
2018-08-01 15:00:00,7.52,2018,8,1,15,3,2,1.0,213,False,1,0,1.0541658103850748,6.465834189614925,1.0,1.0
2018-08-01 16:00:00,10.0,2018,8,1,16,3,2,1.0,213,False,1,0,2.822074671893298,7.177925328106702,1.0,1.0
2018-08-01 17:00:00,8.76,2018,8,1,17,3,2,1.0,213,False,1,0,1.555735306938499,7.204264693061501,1.0,1.0
2018-08-01 18:00:00,9.38,2018,8,1,18,3,2,1.0,213,False,1,0,2.3820627190327457,6.997937280967255,1.0,1.0
2018-08-01 19:00:00,4.63,2018,8,1,19,3,2,1.0,213,False,1,0,4.63,0.0,0.0,1.0
2018-08-01 20:00:00,9.71,2018,8,1,20,3,2,1.0,213,False,1,0,2.7697917977545865,6.940208202245414,1.0,1.0
2018-08-01 21:00:00,9.4,2018,8,1,21,3,2,1.0,213,False,1,0,3.1440373437527827,6.255962656247218,1.0,1.0
2018-08-01 22:00:00,7.41,2018,8,1,22,3,2,1.0,213,False,1,0,1.4082583227501957,6.001741677249805,1.0,1.0
2018-08-01 23:00:00,11.78,2018,8,1,23,3,2,1.0,213,False,1,0,4.492119531172289,7.28788046882771,1.0,1.0
2018-08-02 00:00:00,12.28,2018,8,2,0,3,3,1.0,214,False,1,0,6.071780291382178,6.208219708617821,1.0,1.0
2018-08-02 01:00:00,11.34,2018,8,2,1,3,3,1.0,214,False,1,0,5.090029845902259,6.249970154097741,1.0,1.0
2018-08-02 02:00:00,10.94,2018,8,2,2,3,3,1.0,214,False,1,0,3.598756861869452,7.341243138130547,1.0,1.0
2018-08-02 03:00:00,10.88,2018,8,2,3,3,3,1.0,214,False,1,0,4.609234718754814,6.270765281245187,1.0,1.0
2018-08-02 04:00:00,4.95,2018,8,2,4,3,3,1.0,214,False,1,0,4.95,0.0,0.0,1.0
2018-08-02 05:00:00,4.37,2018,8,2,5,3,3,1.0,214,False,1,0,4.37,0.0,0.0,1.0
2018-08-02 06:00:00,4.82,2018,8,2,6,3,3,1.0,214,False,1,0,4.82,0.0,0.0,1.0
2018-08-02 07:00:00,5.09,2018,8,2,7,3,3,1.0,214,False,1,0,5.09,0.0,0.0,1.0
2018-08-02 08:00:00,3.58,2018,8,2,8,3,3,1.0,214,False,1,0,3.58,0.0,0.0,1.0
2018-08-02 09:00:00,4.16,2018,8,2,9,3,3,1.0,214,False,1,0,4.16,0.0,0.0,1.0
2018-08-02 10:00:00,3.52,2018,8,2,10,3,3,1.0,214,False,1,0,3.52,0.0,0.0,1.0
2018-08-02 11:00:00,4.18,2018,8,2,11,3,3,1.0,214,False,1,0,4.18,0.0,0.0,1.0
