Time,Load,Year,Month,Day,Hour,Quarter,Day of week,Weekday,Day of year,Holiday,EV,Week,Base_load,dif,charging,occ
2018-08-01 12:00:00,4.683,2018,8,1,12,3,2,1.0,213,False,1,0,4.683,0.0,0.0,1.0
2018-08-01 13:00:00,5.1762,2018,8,1,13,3,2,1.0,213,False,1,0,5.1762,0.0,0.0,1.0
2018-08-01 14:00:00,5.3436,2018,8,1,14,3,2,1.0,213,False,1,0,5.3436,0.0,0.0,1.0
2018-08-01 15:00:00,3.6558,2018,8,1,15,3,2,1.0,213,False,1,0,3.6558,0.0,0.0,1.0
2018-08-01 16:00:00,3.7038,2018,8,1,16,3,2,1.0,213,False,1,0,3.7038,0.0,0.0,1.0
2018-08-01 17:00:00,3.6516,2018,8,1,17,3,2,1.0,213,False,1,0,3.6516,0.0,0.0,1.0
2018-08-01 18:00:00,6.144,2018,8,1,18,3,2,1.0,213,False,1,0,6.144,0.0,0.0,1.0
2018-08-01 19:00:00,6.9966,2018,8,1,19,3,2,1.0,213,False,1,0,6.9966,0.0,0.0,1.0
2018-08-01 20:00:00,6.2622,2018,8,1,20,3,2,1.0,213,False,1,0,6.2622,0.0,0.0,1.0
2018-08-01 21:00:00,6.1146,2018,8,1,21,3,2,1.0,213,False,1,0,6.1146,0.0,0.0,1.0
2018-08-01 22:00:00,5.265,2018,8,1,22,3,2,1.0,213,False,1,0,5.265,0.0,0.0,1.0
2018-08-01 23:00:00,4.7346,2018,8,1,23,3,2,1.0,213,False,1,0,4.7346,0.0,0.0,1.0
2018-08-02 00:00:00,4.0608,2018,8,2,0,3,3,1.0,214,False,1,0,4.0608,0.0,0.0,1.0
2018-08-02 01:00:00,3.2322,2018,8,2,1,3,3,1.0,214,False,1,0,3.2322,0.0,0.0,1.0
2018-08-02 02:00:00,3.0834,2018,8,2,2,3,3,1.0,214,False,1,0,3.0834,0.0,0.0,1.0
2018-08-02 03:00:00,2.3334,2018,8,2,3,3,3,1.0,214,False,1,0,2.3334,0.0,0.0,1.0
2018-08-02 04:00:00,2.646,2018,8,2,4,3,3,1.0,214,False,1,0,2.646,0.0,0.0,1.0
2018-08-02 05:00:00,2.3376,2018,8,2,5,3,3,1.0,214,False,1,0,2.3376,0.0,0.0,1.0
2018-08-02 06:00:00,2.2734,2018,8,2,6,3,3,1.0,214,False,1,0,2.2734,0.0,0.0,1.0
2018-08-02 07:00:00,1.452,2018,8,2,7,3,3,1.0,214,False,1,0,1.452,0.0,0.0,1.0
2018-08-02 08:00:00,4.9644,2018,8,2,8,3,3,1.0,214,False,1,0,4.9644,0.0,0.0,1.0
2018-08-02 09:00:00,2.2716,2018,8,2,9,3,3,1.0,214,False,1,0,2.2716,0.0,0.0,1.0
2018-08-02 10:00:00,3.2856,2018,8,2,10,3,3,1.0,214,False,1,0,3.2856,0.0,0.0,1.0
2018-08-02 11:00:00,4.134,2018,8,2,11,3,3,1.0,214,False,1,0,4.134,0.0,0.0,1.0
