Time,Load,Year,Month,Day,Hour,Quarter,Day of week,Weekday,Day of year,Holiday,EV,Week,Base_load,dif,charging,occ
2018-08-01 12:00:00,6.141,2018,8,1,12,3,2,1.0,213,False,1,0,6.141,0.0,0.0,1.0
2018-08-01 13:00:00,7.314,2018,8,1,13,3,2,1.0,213,False,1,0,0.3009544582879817,7.013045541712018,1.0,1.0
2018-08-01 14:00:00,8.41,2018,8,1,14,3,2,1.0,213,False,1,0,1.3458792658176542,7.064120734182346,1.0,1.0
2018-08-01 15:00:00,7.572,2018,8,1,15,3,2,1.0,213,False,1,0,1.3089389100206947,6.263061089979305,1.0,1.0
2018-08-01 16:00:00,8.257999,2018,8,1,16,3,2,1.0,213,False,1,0,2.177753098507547,6.080245901492453,1.0,1.0
2018-08-01 17:00:00,6.983,2018,8,1,17,3,2,1.0,213,False,1,0,6.983,0.0,0.0,1.0
2018-08-01 18:00:00,7.965,2018,8,1,18,3,2,1.0,213,False,1,0,1.1120105101289193,6.852989489871081,1.0,1.0
2018-08-01 19:00:00,7.842999,2018,8,1,19,3,2,1.0,213,False,1,0,1.356552238117919,6.486446761882081,1.0,1.0
2018-08-01 20:00:00,5.796,2018,8,1,20,3,2,1.0,213,False,1,0,5.796,0.0,0.0,1.0
2018-08-01 21:00:00,4.963,2018,8,1,21,3,2,1.0,213,False,1,0,4.963,0.0,0.0,1.0
2018-08-01 22:00:00,4.59,2018,8,1,22,3,2,1.0,213,False,1,0,4.59,0.0,0.0,1.0
2018-08-01 23:00:00,5.387,2018,8,1,23,3,2,1.0,213,False,1,0,5.387,0.0,0.0,1.0
2018-08-02 00:00:00,9.473,2018,8,2,0,3,3,1.0,214,False,1,0,2.9451013370051804,6.52789866299482,1.0,1.0
2018-08-02 01:00:00,11.697,2018,8,2,1,3,3,1.0,214,False,1,0,4.352473354193893,7.3445266458061065,1.0,1.0
2018-08-02 02:00:00,7.824,2018,8,2,2,3,3,1.0,214,False,1,0,0.727387185203547,7.096612814796453,1.0,1.0
2018-08-02 03:00:00,6.715,2018,8,2,3,3,3,1.0,214,False,1,0,0.1249631621608706,6.590036837839129,1.0,1.0
2018-08-02 04:00:00,5.716,2018,8,2,4,3,3,1.0,214,False,1,0,5.716,0.0,0.0,1.0
2018-08-02 05:00:00,4.749,2018,8,2,5,3,3,1.0,214,False,1,0,4.749,0.0,0.0,1.0
2018-08-02 06:00:00,4.536,2018,8,2,6,3,3,1.0,214,False,1,0,4.536,0.0,0.0,1.0
2018-08-02 07:00:00,3.32,2018,8,2,7,3,3,1.0,214,False,1,0,3.32,0.0,0.0,0.0
2018-08-02 08:00:00,4.363,2018,8,2,8,3,3,1.0,214,False,1,0,4.363,0.0,0.0,0.0
2018-08-02 09:00:00,3.636,2018,8,2,9,3,3,1.0,214,False,1,0,3.636,0.0,0.0,0.0
2018-08-02 10:00:00,5.359,2018,8,2,10,3,3,1.0,214,False,1,0,5.359,0.0,0.0,1.0
2018-08-02 11:00:00,5.245,2018,8,2,11,3,3,1.0,214,False,1,0,5.245,0.0,0.0,1.0
