Time,Load,Year,Month,Day,Hour,Quarter,Day of week,Weekday,Day of year,Holiday,EV,Week,Base_load,dif,charging,occ
2018-08-01 12:00:00,5.16,2018,8,1,12,3,2,1.0,213,False,1,0,5.16,0.0,0.0,1.0
2018-08-01 13:00:00,6.02,2018,8,1,13,3,2,1.0,213,False,1,0,6.02,0.0,0.0,1.0
2018-08-01 14:00:00,10.27,2018,8,1,14,3,2,1.0,213,False,1,0,4.216779542128381,6.053220457871618,1.0,1.0
2018-08-01 15:00:00,5.68,2018,8,1,15,3,2,1.0,213,False,1,0,5.68,0.0,0.0,1.0
2018-08-01 16:00:00,7.13,2018,8,1,16,3,2,1.0,213,False,1,0,0.3263015515189638,6.803698448481036,1.0,1.0
2018-08-01 17:00:00,8.12,2018,8,1,17,3,2,1.0,213,False,1,0,1.3575988868419744,6.762401113158025,1.0,1.0
2018-08-01 18:00:00,7.36,2018,8,1,18,3,2,1.0,213,False,1,0,0.21232934064997,7.14767065935003,1.0,1.0
2018-08-01 19:00:00,3.33,2018,8,1,19,3,2,1.0,213,False,1,0,3.33,0.0,0.0,1.0
2018-08-01 20:00:00,9.23,2018,8,1,20,3,2,1.0,213,False,1,0,2.42801567281907,6.80198432718093,1.0,1.0
2018-08-01 21:00:00,6.98,2018,8,1,21,3,2,1.0,213,False,1,0,0.8695119499163582,6.110488050083642,1.0,1.0
2018-08-01 22:00:00,8.91,2018,8,1,22,3,2,1.0,213,False,1,0,1.7427418051046244,7.167258194895376,1.0,1.0
2018-08-01 23:00:00,5.37,2018,8,1,23,3,2,1.0,213,False,1,0,5.37,0.0,0.0,1.0
2018-08-02 00:00:00,3.14,2018,8,2,0,3,3,1.0,214,False,1,0,3.14,0.0,0.0,1.0
2018-08-02 01:00:00,6.379999,2018,8,2,1,3,3,1.0,214,False,1,0,6.379999,0.0,0.0,1.0
2018-08-02 02:00:00,5.29,2018,8,2,2,3,3,1.0,214,False,1,0,5.29,0.0,0.0,1.0
2018-08-02 03:00:00,3.33,2018,8,2,3,3,3,1.0,214,False,1,0,3.33,0.0,0.0,1.0
2018-08-02 04:00:00,4.22,2018,8,2,4,3,3,1.0,214,False,1,0,4.22,0.0,0.0,1.0
2018-08-02 05:00:00,1.02,2018,8,2,5,3,3,1.0,214,False,1,0,1.02,0.0,0.0,1.0
2018-08-02 06:00:00,3.55,2018,8,2,6,3,3,1.0,214,False,1,0,3.55,0.0,0.0,1.0
2018-08-02 07:00:00,2.88,2018,8,2,7,3,3,1.0,214,False,1,0,2.88,0.0,0.0,0.0
2018-08-02 08:00:00,3.55,2018,8,2,8,3,3,1.0,214,False,1,0,3.55,0.0,0.0,0.0
2018-08-02 09:00:00,2.28,2018,8,2,9,3,3,1.0,214,False,1,0,2.28,0.0,0.0,0.0
2018-08-02 10:00:00,2.98,2018,8,2,10,3,3,1.0,214,False,1,0,2.98,0.0,0.0,0.0
2018-08-02 11:00:00,4.7,2018,8,2,11,3,3,1.0,214,False,1,0,4.7,0.0,0.0,0.0
